policy_step,sim_time,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,leg_target_servo2,leg_target_servo1,leg_target_servo4,leg_target_servo3,wheel_velocity_target_wheel1,wheel_velocity_target_wheel2,applied_ctrl_servo2,applied_ctrl_servo1,applied_ctrl_servo4,applied_ctrl_servo3,applied_ctrl_wheel1,applied_ctrl_wheel2,actuator_force_servo2,actuator_force_servo1,actuator_force_servo4,actuator_force_servo3,actuator_force_wheel1,actuator_force_wheel2
1219,24.379999999999434,0.00017441896488890052,3.073345578741282e-05,-9.031587251229212e-05,0.0008191842352971435,-1.0568597645033151e-05,0.0015559014864265919,-0.4671773314476013,0.0002250827819807455,-0.8841636180877686,0.0,0.0,0.0,0.27000001072883606,0.0,0.2692646086215973,-0.0002545714087318629,0.67020583152771,0.6702165603637695,0.10530126094818115,0.10604143142700195,2.3015341758728027,2.636728525161743,-8.596554152973113e-07,8.413318255406921e-07,1.1042137884942349e-05,1.9751578292925842e-05,-0.0010758585995063186,0.007379080168902874,1.1488927602767944,0.12657016515731812,1.142952799797058,0.13052554428577423,-0.0005998057313263416,0.0005815476179122925,1.1488906145095825,0.12657034397125244,1.1429482698440552,0.13052582740783691,-0.0005996008403599262,0.0005803555250167847,1.5700000524520874,-1.741787075996399,1.5700000524520874,-1.7368426322937012,-0.00479680672287941,0.004642844200134277,1.5700000524520874,-1.741787314414978,1.5700000524520874,-1.7368431091308594,-0.004798445850610733,0.00465238094329834,-0.0020564949419874523,0.5290921922107756,-0.0021674241150897444,0.5711144695392036,-0.007445280931110524,-0.005453362360538751
1220,24.39999999999943,0.00017420230142306536,3.070427919737995e-05,-9.017693082569167e-05,0.0008182766614481807,-1.07357036540634e-05,0.0015542119508609176,-0.46717751026153564,0.0002251354162581265,-0.884163498878479,0.0,0.0,0.0,0.27000001072883606,0.0,0.26926466822624207,-0.00025463098427280784,0.67020583152771,0.6702165603637695,0.10530149936676025,0.10604190826416016,2.3015127182006836,2.636876106262207,-8.785975182945549e-07,8.590366746830114e-07,1.1245841051277239e-05,1.999136475205887e-05,-0.0010750014334917068,0.007370336446911097,1.1488906145095825,0.12657034397125244,1.1429482698440552,0.13052582740783691,-0.0005996008403599262,0.0005803555250167847,1.1488888263702393,0.1265704333782196,1.1429438591003418,0.13052615523338318,-0.0005993959493935108,0.0005792677402496338,1.5700000524520874,-1.7417869567871094,1.5700000524520874,-1.7368422746658325,-0.0047951675951480865,0.00463414192199707,1.5700000524520874,-1.741787075996399,1.5700000524520874,-1.7368426322937012,-0.00479680672287941,0.004642844200134277,-0.002056259080195133,0.5290919484275847,-0.0021676520135276434,0.5711146372220348,-0.007443678809885985,-0.0054549476099052165
1221,24.419999999999426,0.00017395723261870444,3.0665578378830105e-05,-9.00818922673352e-05,0.0008174139074981213,-1.0688288966775872e-05,0.001552525325678289,-0.46717771887779236,0.00022518773039337248,-0.8841634392738342,0.0,0.0,0.0,0.27000001072883606,0.0,0.26926469802856445,-0.0002546901523601264,0.67020583152771,0.6702166795730591,0.10530173778533936,0.10604226589202881,2.3014912605285645,2.6370232105255127,-8.742824206819932e-07,8.557819342058792e-07,1.0949767784040887e-05,1.9613602489698678e-05,-0.0010740887373685837,0.00736238993704319,1.1488888263702393,0.1265704333782196,1.1429438591003418,0.13052615523338318,-0.0005993959493935108,0.0005792677402496338,1.148886799812317,0.12657056748867035,1.142939567565918,0.13052652776241302,-0.000599284190684557,0.0005780607461929321,1.5700000524520874,-1.7417867183685303,1.5700000524520874,-1.7368417978286743,-0.004794273525476456,0.004624485969543457,1.5700000524520874,-1.7417869567871094,1.5700000524520874,-1.7368422746658325,-0.0047951675951480865,0.00463414192199707,-0.0020560764511916574,0.5290914523744767,-0.0021678348874978326,0.5711148481584125,-0.007442241790662175,-0.005456458451246336
1222,24.439999999999422,0.00017374819435644895,3.062937321374193e-05,-8.994701784104109e-05,0.0008165410836227238,-1.0741317964857444e-05,0.0015508419601246715,-0.4671778976917267,0.0002252397098345682,-0.8841633200645447,0.0,0.0,0.0,0.27000001072883606,0.0,0.26926472783088684,-0.0002547490003053099,0.67020583152771,0.6702166795730591,0.10530197620391846,0.10604274272918701,2.3014698028564453,2.6371703147888184,-8.751536597628728e-07,8.567830604988558e-07,1.1208734576939605e-05,1.9829965822282247e-05,-0.0010739362332969904,0.007353495340794325,1.148886799812317,0.12657056748867035,1.142939567565918,0.13052652776241302,-0.000599284190684557,0.0005780607461929321,1.1488847732543945,0.12657077610492706,1.142935037612915,0.13052687048912048,-0.0005991575308144093,0.0005769580602645874,1.5700000524520874,-1.7417864799499512,1.5700000524520874,-1.7368414402008057,-0.004793260246515274,0.004615664482116699,1.5700000524520874,-1.7417867183685303,1.5700000524520874,-1.7368417978286743,-0.004794273525476456,0.004624485969543457,-0.0020558819441465204,0.5290910690958484,-0.002168029955738504,0.571115100582734,-0.007440754924868939,-0.005457983565684705
1223,24.459999999999418,0.00017352098075207323,3.057568392250687e-05,-8.983152656583115e-05,0.0008157277479767799,-1.0756275514722802e-05,0.0015491250669583678,-0.467178076505661,0.00022529051057063043,-0.8841632008552551,0.0,0.0,0.0,0.27000001072883606,0.0,0.26926475763320923,-0.00025480648037046194,0.67020583152771,0.6702166795730591,0.10530221462249756,0.10604310035705566,2.301448345184326,2.637317180633545,-8.68560675826302e-07,8.500539365741133e-07,1.1294885553070344e-05,1.9636843717307784e-05,-0.001073658000677824,0.007345433346927166,1.1488847732543945,0.12657077610492706,1.142935037612915,0.13052687048912048,-0.0005991575308144093,0.0005769580602645874,1.1488827466964722,0.12657082080841064,1.1429307460784912,0.13052722811698914,-0.0005989116616547108,0.0005757361650466919,1.5700000524520874,-1.7417864799499512,1.5700000524520874,-1.7368409633636475,-0.004791293293237686,0.004605889320373535,1.5700000524520874,-1.7417864799499512,1.5700000524520874,-1.7368414402008057,-0.004793260246515274,0.004615664482116699,-0.002055705944162156,0.5290909751083213,-0.0021682030656453577,0.5711149593870992,-0.00743928640794042,-0.005459500031624641
1224,24.479999999999414,0.00017328208195976913,3.0576888093492016e-05,-8.974205411504954e-05,0.0008147460757754743,-1.0590151759970468e-05,0.0015475454274564981,-0.46717825531959534,0.0002253423590445891,-0.8841631412506104,0.0,0.0,0.0,0.27000001072883606,0.0,0.2692647874355316,-0.00025486512458883226,0.6702057123184204,0.6702166795730591,0.10530233383178711,0.10604345798492432,2.301426887512207,2.6374640464782715,-8.757211844567792e-07,8.574148182560748e-07,1.07329851743998e-05,1.954200524778571e-05,-0.0010724130552262068,0.007336406968533993,1.1488827466964722,0.12657082080841064,1.1429307460784912,0.13052722811698914,-0.0005989116616547108,0.0005757361650466919,1.1488808393478394,0.12657102942466736,1.1429263353347778,0.13052761554718018,-0.0005990196950733662,0.000574454665184021,1.5700000524520874,-1.741786241531372,1.5700000524520874,-1.7368404865264893,-0.004792157560586929,0.004595637321472168,1.5700000524520874,-1.7417864799499512,1.5700000524520874,-1.7368409633636475,-0.004791293293237686,0.004605889320373535,-0.002055489548588696,0.5290898380012301,-0.0021684192517401613,0.571115859543788,-0.007437840724575321,-0.0054610152302415945
1225,24.49999999999941,0.00017309197573922575,3.053761975024827e-05,-8.962088031694293e-05,0.0008139401907101274,-1.029604572977405e-05,0.0015459422720596194,-0.46717843413352966,0.00022539471683558077,-0.8841630220413208,0.0,0.0,0.0,0.27000001072883606,0.0,0.269264817237854,-0.00025492437998764217,0.6702057123184204,0.6702166795730591,0.10530257225036621,0.10604393482208252,2.301405429840088,2.63761043548584,-8.535532742826035e-07,8.349170457222499e-07,1.1070784239564091e-05,1.9715846065082587e-05,-0.0010739624267444015,0.0073268660344183445,1.1488808393478394,0.12657102942466736,1.1429263353347778,0.13052761554718018,-0.0005990196950733662,0.000574454665184021,1.1488789319992065,0.1265711486339569,1.1429219245910645,0.13052794337272644,-0.0005989079363644123,0.0005732625722885132,1.5700000524520874,-1.741786003112793,1.5700000524520874,-1.736840009689331,-0.0047912634909152985,0.0045861005783081055,1.5700000524520874,-1.741786241531372,1.5700000524520874,-1.7368404865264893,-0.004792157560586929,0.004595637321472168,-0.0020553612046736447,0.5290893175681006,-0.0021685510047646517,0.5711161738924595,-0.007436505343589316,-0.0054624282913074435
1226,24.519999999999406,0.00017288397066295147,3.050179293495603e-05,-8.948775939643383e-05,0.0008130869246087968,-1.033909575198777e-05,0.0015442934818565845,-0.467178612947464,0.00022544662351720035,-0.884162962436676,0.0,0.0,0.0,0.27000001072883606,0.0,0.2692648470401764,-0.00025498311151750386,0.6702057123184204,0.6702166795730591,0.10530281066894531,0.10604429244995117,2.3013839721679688,2.637756824493408,-8.615702995484753e-07,8.40969619275711e-07,1.131901444750838e-05,1.9917240933864377e-05,-0.0010738117853179574,0.007318082265555859,1.1488789319992065,0.1265711486339569,1.1429219245910645,0.13052794337272644,-0.0005989079363644123,0.0005732625722885132,1.1488769054412842,0.12657129764556885,1.1429176330566406,0.1305283010005951,-0.00059874402359128,0.0005721300840377808,1.5700000524520874,-1.7417858839035034,1.5700000524520874,-1.7368395328521729,-0.00478995218873024,0.004577040672302246,1.5700000524520874,-1.741786003112793,1.5700000524520874,-1.736840009689331,-0.0047912634909152985,0.0045861005783081055,-0.0020551506488022397,0.5290889398826017,-0.002168750962912469,0.5711164342680028,-0.007434984916524114,-0.005463927528950923
1227,24.539999999999402,0.00017265895439777523,3.047907375730574e-05,-8.93746837391518e-05,0.0008122150902636349,-1.0342977475374937e-05,0.0015427118632942438,-0.4671787917613983,0.00022549879213329405,-0.8841628432273865,0.0,0.0,0.0,0.27000001072883606,0.0,0.2692648768424988,-0.00025504216318950057,0.6702057123184204,0.6702167987823486,0.10530304908752441,0.10604476928710938,2.3013625144958496,2.6379032135009766,-8.56038070651266e-07,8.362056291844056e-07,1.1197835192433558e-05,1.9912200514227152e-05,-0.0010731978109106421,0.007309740409255028,1.1488769054412842,0.12657129764556885,1.1429176330566406,0.1305283010005951,-0.00059874402359128,0.0005721300840377808,1.1488752365112305,0.1265714317560196,1.1429132223129272,0.13052861392498016,-0.0005985577590763569,0.0005711019039154053,1.5700000524520874,-1.7417856454849243,1.5700000524520874,-1.7368391752243042,-0.004788462072610855,0.004568815231323242,1.5700000524520874,-1.7417858839035034,1.5700000524520874,-1.7368395328521729,-0.00478995218873024,0.004577040672302246,-0.002054971634326108,0.529088061427121,-0.0021689283836430207,0.5711170782190607,-0.007433594308368988,-0.00546535933045658
1228,24.5599999999994,0.00017242718604393303,3.042621028725989e-05,-8.925716974772513e-05,0.0008114174706861377,-1.0486058272363152e-05,0.0015410244232043624,-0.46717897057533264,0.00022555018949788064,-0.8841627240180969,0.0,0.0,0.0,0.27000001072883606,0.0,0.26926490664482117,-0.0002551003126427531,0.6702057123184204,0.6702167987823486,0.10530328750610352,0.10604512691497803,2.3013410568237305,2.6380491256713867,-8.550629218007089e-07,8.359408525393519e-07,1.1279587852186523e-05,1.96991804841673e-05,-0.0010724456515163183,0.0073022679425776005,1.1488752365112305,0.1265714317560196,1.1429132223129272,0.13052861392498016,-0.0005985577590763569,0.0005711019039154053,1.1488730907440186,0.12657159566879272,1.1429088115692139,0.1305290162563324,-0.0005983714945614338,0.0005698353052139282,1.5700000524520874,-1.7417855262756348,1.5700000524520874,-1.736838698387146,-0.00478697195649147,0.004558682441711426,1.5700000524520874,-1.7417856454849243,1.5700000524520874,-1.7368391752243042,-0.004788462072610855,0.004568815231323242,-0.002054788620155179,0.5290880236610533,-0.0021691088236774902,0.5711169778008163,-0.007432108955901176,-0.005466857507549324
1229,24.579999999999394,0.0001722112065181136,3.041139461856801e-05,-8.9149376435671e-05,0.0008104660082608461,-1.036279081745306e-05,0.001539374585263431,-0.4671791195869446,0.0002256018779007718,-0.8841626644134521,0.0,0.0,0.0,0.27000001072883606,0.0,0.26926493644714355,-0.0002551587822381407,0.6702057123184204,0.6702167987823486,0.10530352592468262,0.10604560375213623,2.3013195991516113,2.638195037841797,-8.731532261663233e-07,8.551113523935783e-07,1.1097200513177086e-05,1.9786577468039468e-05,-0.001071704551577568,0.007292912807315588,1.1488730907440186,0.12657159566879272,1.1429088115692139,0.1305290162563324,-0.0005983714945614338,0.0005698353052139282,1.148870825767517,0.12657171487808228,1.1429044008255005,0.13052929937839508,-0.0005980771966278553,0.0005688518285751343,1.5700000524520874,-1.7417852878570557,1.5700000524520874,-1.7368383407592773,-0.004784617573022842,0.004550814628601074,1.5700000524520874,-1.7417855262756348,1.5700000524520874,-1.736838698387146,-0.00478697195649147,0.004558682441711426,-0.002054551775213298,0.5290872708607175,-0.0021693503084527777,0.5711174558684533,-0.007430611664272327,-0.005468442960711901
1230,24.59999999999939,0.00017197217675857246,3.0361923563759774e-05,-8.902590343495831e-05,0.0008096204255707562,-1.0673444194253534e-05,0.0015376334777101874,-0.4671792984008789,0.0002256532752653584,-0.8841625452041626,0.0,0.0,0.0,0.27000001072883606,0.0,0.26926496624946594,-0.0002552169607952237,0.6702055931091309,0.6702167987823486,0.10530376434326172,0.10604596138000488,2.301298141479492,2.638340711593628,-8.737363828004163e-07,8.547499419364613e-07,1.115324175771093e-05,1.9603290638769977e-05,-0.001070111757144332,0.007285812869668007,1.148870825767517,0.12657171487808228,1.1429044008255005,0.13052929937839508,-0.0005980771966278553,0.0005688518285751343,1.1488691568374634,0.12657183408737183,1.142899990081787,0.1305297315120697,-0.0005980175919830799,0.0005676448345184326,1.5700000524520874,-1.7417851686477661,1.5700000524520874,-1.7368378639221191,-0.004784140735864639,0.004541158676147461,1.5700000524520874,-1.7417852878570557,1.5700000524520874,-1.7368383407592773,-0.004784617573022842,0.004550814628601074,-0.002054360111747755,0.5290873389842936,-0.0021695317462882002,0.5711173479144946,-0.007429071346065979,-0.0054699439741470405
1231,24.619999999999386,0.00017176236724480987,3.033729262824636e-05,-8.891947800293565e-05,0.0008087582536973059,-1.048723152052844e-05,0.0015360554680228233,-0.4671795070171356,0.00022570439614355564,-0.8841624855995178,0.0,0.0,0.0,0.27000001072883606,0.0,0.26926499605178833,-0.00025527479010634124,0.6702055931091309,0.6702167987823486,0.10530400276184082,0.10604631900787354,2.301276683807373,2.638486385345459,-8.565629627810267e-07,8.395474537792325e-07,1.1071883818658534e-05,1.962683927558828e-05,-0.001070306752808392,0.007276866585016251,1.1488691568374634,0.12657183408737183,1.142899990081787,0.1305297315120697,-0.0005980175919830799,0.0005676448345184326,1.148867130279541,0.12657201290130615,1.1428956985473633,0.13053001463413239,-0.0005978127010166645,0.0005664676427841187,1.5700000524520874,-1.741784930229187,1.5700000524520874,-1.7368375062942505,-0.004782501608133316,0.004531741142272949,1.5700000524520874,-1.7417851686477661,1.5700000524520874,-1.7368378639221191,-0.004784140735864639,0.004541158676147461,-0.0020542082366503678,0.5290863563417076,-0.0021696934889945396,0.5711179745232329,-0.007427764904860039,-0.0054713861029932875
1232,24.639999999999382,0.00017154142551589757,3.0295939723146148e-05,-8.880918903741986e-05,0.0008078677929006517,-1.0464738807058893e-05,0.001534302718937397,-0.46717965602874756,0.00022575548791792244,-0.8841623663902283,0.0,0.0,0.0,0.27000001072883606,0.0,0.2692650258541107,-0.00025533261941745877,0.6702055931091309,0.6702167987823486,0.10530424118041992,0.10604679584503174,2.301255464553833,2.638631582260132,-8.781706242189102e-07,8.594632845415617e-07,1.1082234777859412e-05,1.951890590135008e-05,-0.0010694670490920544,0.007268263027071953,1.148867130279541,0.12657201290130615,1.1428956985473633,0.13053001463413239,-0.0005978127010166645,0.0005664676427841187,1.1488652229309082,0.1265721470117569,1.1428911685943604,0.13053035736083984,-0.0005976785905659199,0.0005653500556945801,1.5700000524520874,-1.7417848110198975,1.5700000524520874,-1.7368370294570923,-0.004781428724527359,0.004522800445556641,1.5700000524520874,-1.741784930229187,1.5700000524520874,-1.7368375062942505,-0.004782501608133316,0.004531741142272949,-0.002053968917021365,0.5290865092079322,-0.0021699254634572895,0.5711176944912211,-0.007426138083253761,-0.005473020215477881
1233,24.65999999999938,0.00017132237553596497,3.0270797651610337e-05,-8.869791054166853e-05,0.0008070071926340461,-1.0443774044688325e-05,0.00153272261377424,-0.4671798348426819,0.0002258064632769674,-0.8841623067855835,0.0,0.0,0.0,0.27000001072883606,0.0,0.2692650556564331,-0.00025539027410559356,0.6702055931091309,0.6702167987823486,0.10530447959899902,0.10604715347290039,2.301234006881714,2.6387767791748047,-8.569651868128858e-07,8.382632472603291e-07,1.0998187462973874e-05,1.9527553376974538e-05,-0.0010690654162317514,0.0072600143030285835,1.1488652229309082,0.1265721470117569,1.1428911685943604,0.13053035736083984,-0.0005976785905659199,0.0005653500556945801,1.1488633155822754,0.12657234072685242,1.1428868770599365,0.1305307149887085,-0.0005974513478577137,0.0005641579627990723,1.5700000524520874,-1.7417845726013184,1.5700000524520874,-1.736836552619934,-0.00477961078286171,0.004513263702392578,1.5700000524520874,-1.7417848110198975,1.5700000524520874,-1.7368370294570923,-0.004781428724527359,0.004522800445556641,-0.002053823428283863,0.529085593450862,-0.002170069195257085,0.5711184217194614,-0.007424813812690145,-0.005474387000196467
1234,24.679999999999374,0.00017111445777118206,3.0245573725551367e-05,-8.856064232531935e-05,0.0008060822146944702,-1.0620769899105653e-05,0.0015310337767004967,-0.4671800136566162,0.00022585815167985857,-0.884162187576294,0.0,0.0,0.0,0.27000001072883606,0.0,0.2692650854587555,-0.0002554487728048116,0.6702055931091309,0.6702169179916382,0.10530459880828857,0.1060476303100586,2.3012125492095947,2.6389219760894775,-8.762319225752435e-07,8.57182385516353e-07,1.1195300430699717e-05,1.981159766728524e-05,-0.0010680281557142735,0.007251273840665817,1.1488633155822754,0.12657234072685242,1.1428868770599365,0.1305307149887085,-0.0005974513478577137,0.0005641579627990723,1.1488614082336426,0.1265724152326584,1.1428825855255127,0.13053110241889954,-0.0005973209626972675,0.0005632191896438599,1.5700000524520874,-1.7417844533920288,1.5700000524520874,-1.7368360757827759,-0.00477856770157814,0.004505753517150879,1.5700000524520874,-1.7417845726013184,1.5700000524520874,-1.736836552619934,-0.00477961078286171,0.004513263702392578,-0.0020535885289572064,0.5290853578326775,-0.0021703003463109383,0.5711185248712489,-0.007423226925553888,-0.005475986605935332
1235,24.69999999999937,0.0001708859927020967,3.0211424018489197e-05,-8.844122930895537e-05,0.0008053196943365037,-1.080632682715077e-05,0.0015295437769964337,-0.4671802222728729,0.00022590956359636039,-0.8841620683670044,0.0,0.0,0.0,0.27000001072883606,0.0,0.26926514506340027,-0.0002555069513618946,0.6702055931091309,0.6702169179916382,0.10530483722686768,0.10604798793792725,2.3011913299560547,2.6390669345855713,-8.302330911647005e-07,8.12042344477959e-07,1.1184583854628727e-05,1.9718809198820964e-05,-0.0010675911325961351,0.007244391366839409,1.1488614082336426,0.1265724152326584,1.1428825855255127,0.13053110241889954,-0.0005973209626972675,0.0005632191896438599,1.1488593816757202,0.12657257914543152,1.1428781747817993,0.13053138554096222,-0.0005972501821815968,0.0005618482828140259,1.5700000524520874,-1.7417842149734497,1.5700000524520874,-1.7368357181549072,-0.004778001457452774,0.004494786262512207,1.5700000524520874,-1.7417844533920288,1.5700000524520874,-1.7368360757827759,-0.00477856770157814,0.004505753517150879,-0.00205350711319241,0.5290842583990454,-0.0021703797230347988,0.5711194042358869,-0.00742204599204059,-0.005477205297145359
1236,24.719999999999366,0.00017068687884602696,3.0173692721291445e-05,-8.834474283503368e-05,0.000804415438324213,-1.0418377314636018e-05,0.0015277963830158114,-0.46718040108680725,0.00022596085909754038,-0.8841620087623596,0.0,0.0,0.0,0.27000001072883606,0.0,0.26926517486572266,-0.00025556498439982533,0.6702054738998413,0.6702169179916382,0.10530507564544678,0.10604846477508545,2.3011698722839355,2.639211416244507,-8.707593792678381e-07,8.5344117906061e-07,1.1178792192367837e-05,1.9653474737424403e-05,-0.0010678390972316265,0.007234277669340372,1.1488593816757202,0.12657257914543152,1.1428781747817993,0.13053138554096222,-0.0005972501821815968,0.0005618482828140259,1.1488574743270874,0.12657271325588226,1.1428738832473755,0.13053172826766968,-0.0005972837097942829,0.0005607008934020996,1.5700000524520874,-1.7417840957641602,1.5700000524520874,-1.7368353605270386,-0.004778269678354263,0.004485607147216797,1.5700000524520874,-1.7417842149734497,1.5700000524520874,-1.7368357181549072,-0.004778001457452774,0.004494786262512207,-0.0020532309775393998,0.5290843579041038,-0.002170664847534809,0.5711189286204146,-0.007420409842214726,-0.005478985653955073
1237,24.739999999999363,0.000170468571013771,3.012657180079259e-05,-8.827274723444134e-05,0.0008036443032324314,-9.946777026925702e-06,0.0015261980006471276,-0.4671805500984192,0.00022601097589358687,-0.8841618895530701,0.0,0.0,0.0,0.27000001072883606,0.0,0.26926520466804504,-0.0002556217077653855,0.6702054738998413,0.6702169179916382,0.10530531406402588,0.1060488224029541,2.3011486530303955,2.6393561363220215,-8.399877060583094e-07,8.206264396903862e-07,1.0950576324830763e-05,1.92198931472376e-05,-0.0010687567992135882,0.0072257667779922485,1.1488574743270874,0.12657271325588226,1.1428738832473755,0.13053172826766968,-0.0005972837097942829,0.0005607008934020996,1.1488555669784546,0.1265728622674942,1.1428695917129517,0.13053211569786072,-0.0005970974452793598,0.000559583306312561,1.5700000524520874,-1.741783857345581,1.5700000524520874,-1.7368347644805908,-0.0047767795622348785,0.004476666450500488,1.5700000524520874,-1.7417840957641602,1.5700000524520874,-1.7368353605270386,-0.004778269678354263,0.004485607147216797,-0.002053113207756141,0.5290837180593044,-0.0021707767294980584,0.5711193726863826,-0.007419141646140495,-0.005480294187422694
1238,24.75999999999936,0.00017027196008712053,3.0109835279290564e-05,-8.811325096758083e-05,0.0008027751464396715,-1.0301164365955628e-05,0.0015246665570884943,-0.4671807289123535,0.00022606138372793794,-0.8841618299484253,0.0,0.0,0.0,0.27000001072883606,0.0,0.26926523447036743,-0.0002556787512730807,0.6702054738998413,0.6702169179916382,0.10530555248260498,0.10604918003082275,2.3011271953582764,2.639500379562378,-8.40376230826223e-07,8.191600500140339e-07,1.1370128049748018e-05,1.9827024516416714e-05,-0.0010679755359888077,0.007217527367174625,1.1488555669784546,0.1265728622674942,1.1428695917129517,0.13053211569786072,-0.0005970974452793598,0.000559583306312561,1.1488536596298218,0.12657302618026733,1.1428651809692383,0.13053247332572937,-0.0005968068726360798,0.0005583763122558594,1.5700000524520874,-1.7417837381362915,1.5700000524520874,-1.7368344068527222,-0.004774454981088638,0.004467010498046875,1.5700000524520874,-1.741783857345581,1.5700000524520874,-1.7368347644805908,-0.0047767795622348785,0.004476666450500488,-0.0020529200004713033,0.5290830534613526,-0.0021709569126926453,0.5711201377130664,-0.007417671742979657,-0.005481670121874406
1239,24.779999999999355,0.0001700423308648169,3.008982093888335e-05,-8.80244406289421e-05,0.0008018111111596227,-1.0182032383454498e-05,0.0015229519922286272,-0.46718090772628784,0.00022611298481933773,-0.8841617107391357,0.0,0.0,0.0,0.27000001072883606,0.0,0.2692652642726898,-0.0002557371335569769,0.6702054738998413,0.6702169179916382,0.10530579090118408,0.10604965686798096,2.3011059761047363,2.6396446228027344,-8.750120628064906e-07,8.558437798455998e-07,1.0964264220092446e-05,1.9586070266086608e-05,-0.001066447701305151,0.007208702154457569,1.1488536596298218,0.12657302618026733,1.1428651809692383,0.13053247332572937,-0.0005968068726360798,0.0005583763122558594,1.148851752281189,0.1265731304883957,1.142861008644104,0.13053277134895325,-0.0005966951139271259,0.0005573034286499023,1.5700000524520874,-1.741783618927002,1.5700000524520874,-1.7368340492248535,-0.0047735609114170074,0.004458427429199219,1.5700000524520874,-1.7417837381362915,1.5700000524520874,-1.7368344068527222,-0.004774454981088638,0.004467010498046875,-0.0020526530930702336,0.5290827654658017,-0.0021712281021422086,0.5711200215114509,-0.007416079897768201,-0.0054833708263278096
1240,24.79999999999935,0.00016981521912384778,3.0047394830035046e-05,-8.794201130513102e-05,0.0008009982411749661,-9.97646839095978e-06,0.001521317521110177,-0.46718108654022217,0.00022616423666477203,-0.884161651134491,0.0,0.0,0.0,0.27000001072883606,0.0,0.2692652940750122,-0.00025579510838724673,0.6702054738998413,0.6702170372009277,0.10530602931976318,0.10605001449584961,2.301084518432617,2.6397886276245117,-8.529385695510427e-07,8.340683166352392e-07,1.0724057574407198e-05,1.91900380741572e-05,-0.0010662348940968513,0.007200818508863449,1.148851752281189,0.1265731304883957,1.142861008644104,0.13053277134895325,-0.0005966951139271259,0.0005573034286499023,1.1488499641418457,0.12657326459884644,1.142856478691101,0.1305331438779831,-0.0005964753217995167,0.0005561858415603638,1.5700000524520874,-1.7417833805084229,1.5700000524520874,-1.7368335723876953,-0.004771802574396133,0.00444948673248291,1.5700000524520874,-1.741783618927002,1.5700000524520874,-1.7368340492248535,-0.0047735609114170074,0.004458427429199219,-0.002052517391163633,0.5290822285022223,-0.002171363844837515,0.5711203950313894,-0.0074147491769999815,-0.0054847461538585825
1241,24.819999999999347,0.00016960958600975573,3.0015522497706115e-05,-8.780484495218843e-05,0.0008001222158782184,-1.020715990307508e-05,0.0015196616295725107,-0.4671812355518341,0.00022621522657573223,-0.8841615319252014,0.0,0.0,0.0,0.27000001072883606,0.0,0.2692653238773346,-0.00025585282128304243,0.6702054738998413,0.6702170372009277,0.10530626773834229,0.10605049133300781,2.301063299179077,2.63993239402771,-8.623219969194906e-07,8.427134616795229e-07,1.0976445992127992e-05,1.945392978086602e-05,-0.001065228134393692,0.007192634511739016,1.1488499641418457,0.12657326459884644,1.142856478691101,0.1305331438779831,-0.0005964753217995167,0.0005561858415603638,1.148848056793213,0.12657344341278076,1.1428523063659668,0.13053348660469055,-0.0005961810238659382,0.0005552917718887329,1.5700000524520874,-1.7417831420898438,1.5700000524520874,-1.736833095550537,-0.0047694481909275055,0.004442334175109863,1.5700000524520874,-1.7417833805084229,1.5700000524520874,-1.7368335723876953,-0.004771802574396133,0.00444948673248291,-0.0020523037440032255,0.5290819438674141,-0.0021715711250553937,0.5711206616944366,-0.007413212356598857,-0.005486253283080772
1242,24.839999999999343,0.00016938781482167542,2.9975719371577725e-05,-8.765146048972383e-05,0.0007993164472281933,-1.0807483704411425e-05,0.001518059871159494,-0.4671814441680908,0.00022626572172157466,-0.8841614723205566,0.0,0.0,0.0,0.27000001072883606,0.0,0.269265353679657,-0.000255909952102229,0.6702054738998413,0.6702170372009277,0.10530650615692139,0.10605084896087646,2.301042079925537,2.640076160430908,-8.445873049822694e-07,8.258508614744642e-07,1.1284401807643007e-05,1.9639772290247492e-05,-0.0010635610669851303,0.007186179980635643,1.148848056793213,0.12657344341278076,1.1428523063659668,0.13053348660469055,-0.0005961810238659382,0.0005552917718887329,1.1488460302352905,0.12657354772090912,1.1428481340408325,0.13053381443023682,-0.000595953781157732,0.0005541443824768066,1.5700000524520874,-1.7417830228805542,1.5700000524520874,-1.7368327379226685,-0.004767630249261856,0.004433155059814453,1.5700000524520874,-1.7417831420898438,1.5700000524520874,-1.736833095550537,-0.0047694481909275055,0.004442334175109863,-0.00205215421726912,0.5290814562196573,-0.0021717146702062706,0.5711210360291759,-0.007411828697031043,-0.005487616235530549
