step,sim_time,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,action_0,action_1,action_2,action_3,action_4,action_5,root_pos_w_0,root_pos_w_1,root_pos_w_2,root_quat_w_0,root_quat_w_1,root_quat_w_2,root_quat_w_3,root_lin_vel_b_0,root_lin_vel_b_1,root_lin_vel_b_2,root_ang_vel_b_0,root_ang_vel_b_1,root_ang_vel_b_2,joint_pos_servo2,joint_pos_servo1,joint_pos_servo4,joint_pos_servo3,joint_pos_wheel1,joint_pos_wheel2,joint_vel_servo2,joint_vel_servo1,joint_vel_servo4,joint_vel_servo3,joint_vel_wheel1,joint_vel_wheel2,computed_torque_0,computed_torque_1,computed_torque_2,computed_torque_3,computed_torque_4,computed_torque_5,applied_torque_0,applied_torque_1,applied_torque_2,applied_torque_3,applied_torque_4,applied_torque_5
3457,69.16,-0.0025845079217106104,-0.0011148973135277629,-0.001002488425001502,-0.0033837282098829746,0.007957424968481064,0.011538922786712646,-0.04764733836054802,0.002382799983024597,-0.9988613128662109,0.0,0.0,0.0,0.27000001072883606,0.0,0.1920972466468811,-0.002385511761531234,-1.2314558029174805,-1.2226073741912842,0.4114706516265869,0.40431010723114014,6.101149559020996,3.985373020172119,-0.027204357087612152,-0.025031225755810738,0.018901798874139786,0.017214937135577202,-0.031850993633270264,2.5053350925445557,-0.7781227231025696,0.31232908368110657,-0.7636635303497314,0.30201590061187744,0.006061186082661152,0.3261321783065796,-0.7784788012504578,0.3126692771911621,-0.7639580368995667,0.30238083004951477,0.006185700185596943,0.32676851749420166,-0.011055557988584042,-0.002270766068249941,0.19207656383514404,-0.0010122408857569098,-0.023770354688167572,0.007604746613651514,0.999687910079956,-0.002631864510476589,-0.0011228237999603152,-0.0010390529641881585,-0.0032332795672118664,0.007779581006616354,0.011394403874874115,-0.3320034444332123,-1.488120436668396,-0.32315388321876526,-1.4952807426452637,6.1011481285095215,4.035548210144043,-0.027295883744955063,0.019122347235679626,-0.025410329923033714,0.017674215137958527,-0.03159713000059128,2.5107359886169434,-0.07592520117759705,0.06377194821834564,-0.2536812126636505,-0.30838561058044434,0.16623584926128387,0.2083725929260254,-0.07592520117759705,0.06377194821834564,-0.2536812126636505,-0.30838561058044434,0.16623584926128387,0.2083725929260254
3458,69.18,-0.002631864510476589,-0.0011228237999603152,-0.0010390529641881585,-0.0032332795672118664,0.007779581006616354,0.011394403874874115,-0.04751047492027283,0.0023853848688304424,-0.9988675117492676,0.0,0.0,0.0,0.27000001072883606,0.0,0.19207656383514404,-0.0023880843073129654,-1.2320034503936768,-1.223153829574585,0.4118795394897461,0.4047192335128784,6.1011481285095215,4.035548210144043,-0.027295883744955063,-0.025410329923033714,0.019122347235679626,0.017674215137958527,-0.03159713000059128,2.5107359886169434,-0.7784788012504578,0.3126692771911621,-0.7639580368995667,0.30238083004951477,0.006185700185596943,0.32676851749420166,-0.7788183689117432,0.31299889087677,-0.7642410397529602,0.302724152803421,0.006306936033070087,0.3273656666278839,-0.011104538105428219,-0.0022710803896188736,0.1920556128025055,-0.0010139929363504052,-0.023705892264842987,0.007604812737554312,0.9996894598007202,-0.0026917792856693268,-0.0011441184906288981,-0.001061779446899891,-0.003200240433216095,0.007388830650597811,0.011477978900074959,-0.3325485587120056,-1.4877055883407593,-0.3236982822418213,-1.494864821434021,6.101147651672363,4.085822582244873,-0.027237214148044586,0.019457047805190086,-0.02523147501051426,0.01783592626452446,-0.031840402632951736,2.5155813694000244,-0.0763997882604599,0.06429115682840347,-0.2542174160480499,-0.30850765109062195,0.1684967279434204,0.2084660530090332,-0.0763997882604599,0.06429115682840347,-0.2542174160480499,-0.30850765109062195,0.1684967279434204,0.2084660530090332
3459,69.2,-0.0026917792856693268,-0.0011441184906288981,-0.001061779446899891,-0.003200240433216095,0.007388830650597811,0.011477978900074959,-0.04738163948059082,0.0023879138752818108,-0.9988737106323242,0.0,0.0,0.0,0.27000001072883606,0.0,0.1920556128025055,-0.00239060097374022,-1.232548475265503,-1.2236982583999634,0.4122943878173828,0.4051351547241211,6.101147651672363,4.085822582244873,-0.027237214148044586,-0.02523147501051426,0.019457047805190086,0.01783592626452446,-0.031840402632951736,2.5155813694000244,-0.7788183689117432,0.31299889087677,-0.7642410397529602,0.302724152803421,0.006306936033070087,0.3273656666278839,-0.7791730761528015,0.3133382499217987,-0.7645360827445984,0.3030802011489868,0.0064394669607281685,0.327980637550354,-0.011154497042298317,-0.0022713076323270798,0.19203440845012665,-0.0010160580277442932,-0.02364606037735939,0.007604748010635376,0.9996908903121948,-0.002741596894338727,-0.0011658082948997617,-0.0010752538219094276,-0.0031929537653923035,0.007012197282165289,0.011570104397833347,-0.333089143037796,-1.4872856140136719,-0.3242381811141968,-1.4944441318511963,6.10114860534668,4.13619327545166,-0.027076002210378647,0.0195725429803133,-0.02497396618127823,0.01796678826212883,-0.03207089751958847,2.5204646587371826,-0.07681028544902802,0.06466837227344513,-0.25481870770454407,-0.3084966242313385,0.17065995931625366,0.20829200744628906,-0.07681028544902802,0.06466837227344513,-0.25481870770454407,-0.3084966242313385,0.17065995931625366,0.20829200744628906
3460,69.22,-0.002741596894338727,-0.0011658082948997617,-0.0010752538219094276,-0.0031929537653923035,0.007012197282165289,0.011570104397833347,-0.047262050211429596,0.002391132526099682,-0.9988794326782227,0.0,0.0,0.0,0.27000001072883606,0.0,0.19203440845012665,-0.002393809612840414,-1.2330890893936157,-1.2242381572723389,0.4127143621444702,0.4055558443069458,6.10114860534668,4.13619327545166,-0.027076002210378647,-0.02497396618127823,0.0195725429803133,0.01796678826212883,-0.03207089751958847,2.5204646587371826,-0.7791730761528015,0.3133382499217987,-0.7645360827445984,0.3030802011489868,0.0064394669607281685,0.327980637550354,-0.7795289158821106,0.31368401646614075,-0.7648305296897888,0.30344271659851074,0.0065771834924817085,0.3286011815071106,-0.011205262504518032,-0.0022715656086802483,0.19201286137104034,-0.0010173926129937172,-0.023589449003338814,0.007604149170219898,0.9996922016143799,-0.0027818712405860424,-0.0011806368129327893,-0.0010866136290133,-0.0032257437705993652,0.006773616652935743,0.01170213520526886,-0.33362796902656555,-1.4868619441986084,-0.3247763514518738,-1.4940190315246582,6.10114860534668,4.186662673950195,-0.027013493701815605,0.019751857966184616,-0.024848323315382004,0.018080955371260643,-0.03254871815443039,2.525408983230591,-0.07771807163953781,0.06554555892944336,-0.2550540268421173,-0.3092063069343567,0.17373481392860413,0.20815658569335938,-0.07771807163953781,0.06554555892944336,-0.2550540268421173,-0.3092063069343567,0.17373481392860413,0.20815658569335938
3461,69.24,-0.0027818712405860424,-0.0011806368129327893,-0.0010866136290133,-0.0032257437705993652,0.006773616652935743,0.01170213520526886,-0.04714890569448471,0.002392914379015565,-0.9988846182823181,0.0,0.0,0.0,0.27000001072883606,0.0,0.19201286137104034,-0.002395580755546689,-1.2336279153823853,-1.224776268005371,0.4131380319595337,0.4059809446334839,6.10114860534668,4.186662673950195,-0.027013493701815605,-0.024848323315382004,0.019751857966184616,0.018080955371260643,-0.03254871815443039,2.525408983230591,-0.7795289158821106,0.31368401646614075,-0.7648305296897888,0.30344271659851074,0.0065771834924817085,0.3286011815071106,-0.7798787951469421,0.31403446197509766,-0.765118420124054,0.3038081228733063,0.006714989431202412,0.3292260468006134,-0.011256923899054527,-0.0022718426771461964,0.19199103116989136,-0.0010193930938839912,-0.02353585697710514,0.007604244630783796,0.9996935129165649,-0.0028263393323868513,-0.0011981114512309432,-0.0011091382475569844,-0.0030830171890556812,0.006420550402253866,0.01163155771791935,-0.33416542410850525,-1.4864331483840942,-0.3253127336502075,-1.493589997291565,6.101147651672363,4.237231254577637,-0.026803800836205482,0.01994045451283455,-0.02490326203405857,0.018426446244120598,-0.032648295164108276,2.530454158782959,-0.07792036235332489,0.06584413349628448,-0.25556960701942444,-0.30895084142684937,0.17629778385162354,0.20841646194458008,-0.07792036235332489,0.06584413349628448,-0.25556960701942444,-0.30895084142684937,0.17629778385162354,0.20841646194458008
3462,69.26,-0.0028263393323868513,-0.0011981114512309432,-0.0011091382475569844,-0.0030830171890556812,0.006420550402253866,0.01163155771791935,-0.04704178124666214,0.002396106021478772,-0.9988898634910583,0.0,0.0,0.0,0.27000001072883606,0.0,0.19199103116989136,-0.0023987640161067247,-1.2341654300689697,-1.2253127098083496,0.41356682777404785,0.40640997886657715,6.101147651672363,4.237231254577637,-0.026803800836205482,-0.02490326203405857,0.01994045451283455,0.018426446244120598,-0.032648295164108276,2.530454158782959,-0.7798787951469421,0.31403446197509766,-0.765118420124054,0.3038081228733063,0.006714989431202412,0.3292260468006134,-0.7802261710166931,0.3143827021121979,-0.7653998732566833,0.3041742146015167,0.006855417974293232,0.3298455774784088,-0.011309541761875153,-0.002272235229611397,0.19196894764900208,-0.0010207693558186293,-0.02348623238503933,0.00760412123054266,0.9996946454048157,-0.0028792971279472113,-0.0012189291883260012,-0.001130635617300868,-0.0030557436402887106,0.006078600883483887,0.011701422743499279,-0.33470016717910767,-1.4859992265701294,-0.32584673166275024,-1.4931550025939941,6.1011481285095215,4.287899494171143,-0.026733262464404106,0.020117206498980522,-0.0247389804571867,0.01857616938650608,-0.03280259296298027,2.5354607105255127,-0.0785675123333931,0.06650689244270325,-0.2557150721549988,-0.3094303011894226,0.17908352613449097,0.2082805633544922,-0.0785675123333931,0.06650689244270325,-0.2557150721549988,-0.3094303011894226,0.17908352613449097,0.2082805633544922
3463,69.28,-0.0028792971279472113,-0.0012189291883260012,-0.001130635617300868,-0.0030557436402887106,0.006078600883483887,0.011701422743499279,-0.04694259911775589,0.0023980997502803802,-0.9988943934440613,0.0,0.0,0.0,0.27000001072883606,0.0,0.19196894764900208,-0.0024007486645132303,-1.2347002029418945,-1.225846767425537,0.4140007495880127,0.40684497356414795,6.1011481285095215,4.287899494171143,-0.026733262464404106,-0.0247389804571867,0.020117206498980522,0.01857616938650608,-0.03280259296298027,2.5354607105255127,-0.7802261710166931,0.3143827021121979,-0.7653998732566833,0.3041742146015167,0.006855417974293232,0.3298455774784088,-0.7805764079093933,0.31473690271377563,-0.7656837105751038,0.30454525351524353,0.0070026712492108345,0.33047744631767273,-0.011363193392753601,-0.0022724366281181574,0.19194655120372772,-0.0010229877661913633,-0.023440606892108917,0.007604260463267565,0.9996957182884216,-0.002922294894233346,-0.0012493378017097712,-0.0011405728291720152,-0.002899874234572053,0.0057281083427369595,0.011688907630741596,-0.33523252606391907,-1.485560417175293,-0.326377272605896,-1.4927148818969727,6.101149082183838,4.338668346405029,-0.02642728015780449,0.02027640864253044,-0.02475019544363022,0.018911199644207954,-0.03322739899158478,2.5405185222625732,-0.07904477417469025,0.06697000563144684,-0.2564426064491272,-0.30931800603866577,0.1822878122329712,0.20814228057861328,-0.07904477417469025,0.06697000563144684,-0.2564426064491272,-0.30931800603866577,0.1822878122329712,0.20814228057861328
3464,69.3,-0.002922294894233346,-0.0012493378017097712,-0.0011405728291720152,-0.002899874234572053,0.0057281083427369595,0.011688907630741596,-0.04685139283537865,0.002401849953457713,-0.9988986849784851,0.0,0.0,0.0,0.27000001072883606,0.0,0.19194655120372772,-0.0024044925812631845,-1.2352324724197388,-1.226377248764038,0.4144395589828491,0.40728509426116943,6.101149082183838,4.338668346405029,-0.02642728015780449,-0.02475019544363022,0.02027640864253044,0.018911199644207954,-0.03322739899158478,2.5405185222625732,-0.7805764079093933,0.31473690271377563,-0.7656837105751038,0.30454525351524353,0.0070026712492108345,0.33047744631767273,-0.7809234261512756,0.3150942027568817,-0.7659608125686646,0.30492252111434937,0.007148970849812031,0.33110710978507996,-0.011417601257562637,-0.0022728312760591507,0.19192390143871307,-0.0010245350422337651,-0.02339816838502884,0.00760416965931654,0.9996967911720276,-0.0029749127570539713,-0.0012693732278421521,-0.0011692037805914879,-0.0029278870206326246,0.005408156663179398,0.011820001527667046,-0.3357618749141693,-1.4851171970367432,-0.32690635323524475,-1.4922707080841064,6.101149559020996,4.389535427093506,-0.02646593376994133,0.020460423082113266,-0.02451198361814022,0.018912145867943764,-0.03330112248659134,2.545513153076172,-0.07980796694755554,0.06776874512434006,-0.25658395886421204,-0.30983319878578186,0.18514756858348846,0.20831584930419922,-0.07980796694755554,0.06776874512434006,-0.25658395886421204,-0.30983319878578186,0.18514756858348846,0.20831584930419922
3465,69.32000000000001,-0.0029749127570539713,-0.0012693732278421521,-0.0011692037805914879,-0.0029278870206326246,0.005408156663179398,0.011820001527667046,-0.04676656424999237,0.0024042963050305843,-0.9989029765129089,0.0,0.0,0.0,0.27000001072883606,0.0,0.19192390143871307,-0.002406931947916746,-1.2357618808746338,-1.2269062995910645,0.4148827791213989,0.40772926807403564,6.101149559020996,4.389535427093506,-0.02646593376994133,-0.02451198361814022,0.020460423082113266,0.018912145867943764,-0.03330112248659134,2.545513153076172,-0.7809234261512756,0.3150942027568817,-0.7659608125686646,0.30492252111434937,0.007148970849812031,0.33110710978507996,-0.7812729477882385,0.31545519828796387,-0.7662397623062134,0.3053017258644104,0.00730492640286684,0.33175182342529297,-0.011473095044493675,-0.0022731241770088673,0.19190087914466858,-0.0010262731229886413,-0.02336007170379162,0.0076040420681238174,0.9996976256370544,-0.003024586709216237,-0.0012940125307068229,-0.001189226983115077,-0.0028575179167091846,0.005025689024478197,0.011876172386109829,-0.3362889587879181,-1.4846686124801636,-0.3274320363998413,-1.4918209314346313,6.10114860534668,4.440502643585205,-0.026260288432240486,0.02063569240272045,-0.02444964461028576,0.019147565588355064,-0.03364055976271629,2.550717353820801,-0.08039094507694244,0.06833593547344208,-0.25711536407470703,-0.30990368127822876,0.18831679224967957,0.2083420753479004,-0.08039094507694244,0.06833593547344208,-0.25711536407470703,-0.30990368127822876,0.18831679224967957,0.2083420753479004
3466,69.34,-0.003024586709216237,-0.0012940125307068229,-0.001189226983115077,-0.0028575179167091846,0.005025689024478197,0.011876172386109829,-0.046690408140420914,0.0024071873631328344,-0.9989063143730164,0.0,0.0,0.0,0.27000001072883606,0.0,0.19190087914466858,-0.0024098181165754795,-1.2362889051437378,-1.2274320125579834,0.4153313636779785,0.40817904472351074,6.10114860534668,4.440502643585205,-0.026260288432240486,-0.02444964461028576,0.02063569240272045,0.019147565588355064,-0.03364055976271629,2.550717353820801,-0.7812729477882385,0.31545519828796387,-0.7662397623062134,0.3053017258644104,0.00730492640286684,0.33175182342529297,-0.7816205024719238,0.3158203661441803,-0.7665143609046936,0.3056870698928833,0.007460345514118671,0.332395076751709,-0.01152954250574112,-0.0022734596859663725,0.19187761843204498,-0.0010278308764100075,-0.023325612768530846,0.007603703066706657,0.9996984601020813,-0.003076911671087146,-0.0013047141255810857,-0.0012070154771208763,-0.002889123745262623,0.004679689649492502,0.011974469758570194,-0.3368132412433624,-1.4842143058776855,-0.3279556930065155,-1.4913655519485474,6.101149082183838,4.491575241088867,-0.026157205924391747,0.020822856575250626,-0.02433118224143982,0.019356094300746918,-0.033996421843767166,2.5558700561523438,-0.08106820285320282,0.06904143840074539,-0.2574792206287384,-0.3101791739463806,0.19109220802783966,0.20844316482543945,-0.08106820285320282,0.06904143840074539,-0.2574792206287384,-0.3101791739463806,0.19109220802783966,0.20844316482543945
3467,69.36,-0.003076911671087146,-0.0013047141255810857,-0.0012070154771208763,-0.002889123745262623,0.004679689649492502,0.011974469758570194,-0.04662152752280235,0.002409764099866152,-0.9989096522331238,0.0,0.0,0.0,0.27000001072883606,0.0,0.19187761843204498,-0.002412389498203993,-1.2368131875991821,-1.22795569896698,0.41578567028045654,0.4086344242095947,6.101149082183838,4.491575241088867,-0.026157205924391747,-0.02433118224143982,0.020822856575250626,0.019356094300746918,-0.033996421843767166,2.5558700561523438,-0.7816205024719238,0.3158203661441803,-0.7665143609046936,0.3056870698928833,0.007460345514118671,0.332395076751709,-0.7819681763648987,0.31619057059288025,-0.766788125038147,0.306075781583786,0.007620503194630146,0.333047479391098,-0.011586909182369709,-0.002273818477988243,0.19185400009155273,-0.0010296371765434742,-0.023294731974601746,0.0076037803664803505,0.9996991753578186,-0.0031207699794322252,-0.0013251808704808354,-0.0012247755657881498,-0.0027905679307878017,0.004323035012930632,0.011979790404438972,-0.33733513951301575,-1.483755350112915,-0.32847699522972107,-1.4909058809280396,6.101150035858154,4.542750358581543,-0.025910507887601852,0.02098274976015091,-0.024339884519577026,0.019655458629131317,-0.034336596727371216,2.5610668659210205,-0.08168870210647583,0.06965935975313187,-0.2578214704990387,-0.3103563189506531,0.19464430212974548,0.20848417282104492,-0.08168870210647583,0.06965935975313187,-0.2578214704990387,-0.3103563189506531,0.19464430212974548,0.20848417282104492
3468,69.38,-0.0031207699794322252,-0.0013251808704808354,-0.0012247755657881498,-0.0027905679307878017,0.004323035012930632,0.011979790404438972,-0.04655979201197624,0.002412910806015134,-0.998912513256073,0.0,0.0,0.0,0.27000001072883606,0.0,0.19185400009155273,-0.0024155329447239637,-1.2373350858688354,-1.2284770011901855,0.41624462604522705,0.40909409523010254,6.101150035858154,4.542750358581543,-0.025910507887601852,-0.024339884519577026,0.02098274976015091,0.019655458629131317,-0.034336596727371216,2.5610668659210205,-0.7819681763648987,0.31619057059288025,-0.766788125038147,0.306075781583786,0.007620503194630146,0.333047479391098,-0.7823124527931213,0.3165629804134369,-0.7670556902885437,0.30646833777427673,0.007781882770359516,0.333697110414505,-0.011645234189927578,-0.002274214755743742,0.191830113530159,-0.001031273859553039,-0.02326761744916439,0.007603928446769714,0.9996998310089111,-0.003164212219417095,-0.0013274744851514697,-0.001242829137481749,-0.0027812463231384754,0.003973251674324274,0.011976241134107113,-0.33785495162010193,-1.483291745185852,-0.3289956748485565,-1.4904415607452393,6.101149082183838,4.594027519226074,-0.025673188269138336,0.0210145004093647,-0.024365246295928955,0.02001839317381382,-0.03458986058831215,2.566276788711548,-0.08238449692726135,0.07030466943979263,-0.25832340121269226,-0.31054574251174927,0.19818496704101562,0.20841598510742188,-0.08238449692726135,0.07030466943979263,-0.25832340121269226,-0.31054574251174927,0.19818496704101562,0.20841598510742188
3469,69.4,-0.003164212219417095,-0.0013274744851514697,-0.001242829137481749,-0.0027812463231384754,0.003973251674324274,0.011976241134107113,-0.046505581587553024,0.0024157792795449495,-0.9989151358604431,0.0,0.0,0.0,0.27000001072883606,0.0,0.191830113530159,-0.0024183981586247683,-1.2378549575805664,-1.228995680809021,0.41670823097229004,0.40955841541290283,6.101149082183838,4.594027519226074,-0.025673188269138336,-0.024365246295928955,0.0210145004093647,0.02001839317381382,-0.03458986058831215,2.566276788711548,-0.7823124527931213,0.3165629804134369,-0.7670556902885437,0.30646833777427673,0.007781882770359516,0.333697110414505,-0.7826564908027649,0.3169395625591278,-0.7673218846321106,0.30686354637145996,0.007947077043354511,0.33435267210006714,-0.011704279109835625,-0.002274724654853344,0.19180592894554138,-0.001032711355946958,-0.02324461191892624,0.007603893987834454,0.9997003078460693,-0.003293505636975169,-0.001191569259390235,-0.0012328893644735217,-0.0010227069724351168,0.0038970676250755787,0.008955372497439384,-0.3383704125881195,-1.4828232526779175,-0.3295132517814636,-1.489970326423645,6.1011505126953125,4.645407199859619,-0.023413846269249916,0.019343091174960136,-0.026477918028831482,0.021050285547971725,-0.03472344949841499,2.5714502334594727,-0.0830182358622551,0.07096907496452332,-0.25872012972831726,-0.31059253215789795,0.20147651433944702,0.20856809616088867,-0.0830182358622551,0.07096907496452332,-0.25872012972831726,-0.31059253215789795,0.20147651433944702,0.20856809616088867
3470,69.42,-0.003293505636975169,-0.001191569259390235,-0.0012328893644735217,-0.0010227069724351168,0.0038970676250755787,0.008955372497439384,-0.046459585428237915,0.00241830269806087,-0.9989170432090759,0.0,0.0,0.0,0.27000001072883606,0.0,0.19180592894554138,-0.002420919481664896,-1.238370418548584,-1.229513168334961,0.4171767234802246,0.41002964973449707,6.1011505126953125,4.645407199859619,-0.023413846269249916,-0.026477918028831482,0.019343091174960136,0.021050285547971725,-0.03472344949841499,2.5714502334594727,-0.7826564908027649,0.3169395625591278,-0.7673218846321106,0.30686354637145996,0.007947077043354511,0.33435267210006714,-0.7829524278640747,0.3172926902770996,-0.7675279378890991,0.30719199776649475,0.008127440698444843,0.3348972797393799,-0.011765101924538612,-0.0022749679628759623,0.19178128242492676,-0.00103469705209136,-0.023226236924529076,0.0076038287952542305,0.9997007250785828,-0.0033039029221981764,-0.0014086130540817976,-0.0012976306024938822,-0.0024097233545035124,0.003030736232176423,0.011985274031758308,-0.33888670802116394,-1.4823464155197144,-0.33002451062202454,-1.4894951581954956,6.101150035858154,4.696883678436279,-0.025178976356983185,0.021547894924879074,-0.024327469989657402,0.020581699907779694,-0.035346098244190216,2.5761220455169678,-0.08812518417835236,0.0762244462966919,-0.25618383288383484,-0.3126193881034851,0.20452004671096802,0.2084636688232422,-0.08812518417835236,0.0762244462966919,-0.25618383288383484,-0.3126193881034851,0.20452004671096802,0.2084636688232422
3471,69.44,-0.0033039029221981764,-0.0014086130540817976,-0.0012976306024938822,-0.0024097233545035124,0.003030736232176423,0.011985274031758308,-0.04642283543944359,0.0024219914339482784,-0.9989187121391296,0.0,0.0,0.0,0.27000001072883606,0.0,0.19178128242492676,-0.0024246079847216606,-1.2388867139816284,-1.2300244569778442,0.41765356063842773,0.4105048179626465,6.101150035858154,4.696883678436279,-0.025178976356983185,-0.024327469989657402,0.021547894924879074,0.020581699907779694,-0.035346098244190216,2.5761220455169678,-0.7829524278640747,0.3172926902770996,-0.7675279378890991,0.30719199776649475,0.008127440698444843,0.3348972797393799,-0.7833440899848938,0.31769075989723206,-0.7678396701812744,0.3076638877391815,0.008294095285236835,0.33566975593566895,-0.011826111935079098,-0.002275262726470828,0.19175668060779572,-0.0010364027693867683,-0.02321321703493595,0.0076035731472074986,0.9997010827064514,-0.0032972751650959253,-0.001411354634910822,-0.00129979127086699,-0.0025830846279859543,0.00263348501175642,0.012210342101752758,-0.3393891751766205,-1.4818711280822754,-0.33052682876586914,-1.4890177249908447,6.101150035858154,4.748465538024902,-0.02472166158258915,0.021323466673493385,-0.02372395619750023,0.020390046760439873,-0.03562936186790466,2.582061529159546,-0.08454287052154541,0.07233808934688568,-0.2595728039741516,-0.3113533556461334,0.20823346078395844,0.20853757858276367,-0.08454287052154541,0.07233808934688568,-0.2595728039741516,-0.3113533556461334,0.20823346078395844,0.20853757858276367
3472,69.46000000000001,-0.0032972751650959253,-0.001411354634910822,-0.00129979127086699,-0.0025830846279859543,0.00263348501175642,0.012210342101752758,-0.04639679566025734,0.002425192855298519,-0.9989201426506042,0.0,0.0,0.0,0.27000001072883606,0.0,0.19175668060779572,-0.002427809638902545,-1.239389181137085,-1.2305268049240112,0.4181288480758667,0.41098225116729736,6.101150035858154,4.748465538024902,-0.02472166158258915,-0.02372395619750023,0.021323466673493385,0.020390046760439873,-0.03562936186790466,2.582061529159546,-0.7833440899848938,0.31769075989723206,-0.7678396701812744,0.3076638877391815,0.008294095285236835,0.33566975593566895,-0.783698320388794,0.31809258460998535,-0.7681142091751099,0.3080860376358032,0.008472462184727192,0.33635246753692627,-0.011887898668646812,-0.0022757065016776323,0.19173166155815125,-0.0010380601743236184,-0.023200759664177895,0.007603774778544903,0.9997013807296753,-0.003340513212606311,-0.0014318304602056742,-0.0013341925805434585,-0.0025500282645225525,0.002735199872404337,0.01227075420320034,-0.33989882469177246,-1.4813889265060425,-0.3310340940952301,-1.488535761833191,6.101150035858154,4.8001556396484375,-0.024871330708265305,0.021094217896461487,-0.02416529506444931,0.02059447206556797,-0.03622632101178169,2.586543560028076,-0.08922171592712402,0.07682022452354431,-0.2667188048362732,-0.3072495758533478,0.21457377076148987,0.2088170051574707,-0.08922171592712402,0.07682022452354431,-0.2667188048362732,-0.3072495758533478,0.21457377076148987,0.2088170051574707
3473,69.48,-0.003340513212606311,-0.0014318304602056742,-0.0013341925805434585,-0.0025500282645225525,0.002735199872404337,0.01227075420320034,-0.04637187346816063,0.002428326988592744,-0.9989213347434998,0.0,0.0,0.0,0.27000001072883606,0.0,0.19173166155815125,-0.0024309444706887007,-1.2398988008499146,-1.2310340404510498,0.4186110496520996,0.41146421432495117,6.101150035858154,4.8001556396484375,-0.024871330708265305,-0.02416529506444931,0.021094217896461487,0.02059447206556797,-0.03622632101178169,2.586543560028076,-0.783698320388794,0.31809258460998535,-0.7681142091751099,0.3080860376358032,0.008472462184727192,0.33635246753692627,-0.7840240597724915,0.3184815049171448,-0.768355667591095,0.3084896504878998,0.008647431619465351,0.33702796697616577,-0.011949887499213219,-0.0022762021981179714,0.19170649349689484,-0.0010391277028247714,-0.02318958193063736,0.007603343576192856,0.9997015595436096,-0.0034372033551335335,-0.0012746488209813833,-0.0013128295540809631,-0.0010146924760192633,0.003009919775649905,0.009392852894961834,-0.34040549397468567,-1.4809061288833618,-0.33154407143592834,-1.4880485534667969,6.101146697998047,4.851943492889404,-0.022908169776201248,0.019193293526768684,-0.026187431067228317,0.021368233487010002,-0.03638559952378273,2.5913398265838623,-0.0856209248304367,0.07346194237470627,-0.2697719931602478,-0.30545559525489807,0.2176804542541504,0.20902729034423828,-0.0856209248304367,0.07346194237470627,-0.2697719931602478,-0.30545559525489807,0.2176804542541504,0.20902729034423828
3474,69.5,-0.0034372033551335335,-0.0012746488209813833,-0.0013128295540809631,-0.0010146924760192633,0.003009919775649905,0.009392852894961834,-0.04634951800107956,0.0024302718229591846,-0.9989220499992371,0.0,0.0,0.0,0.27000001072883606,0.0,0.19170649349689484,-0.002432888839393854,-1.2404054403305054,-1.231544017791748,0.4190938472747803,0.4119514226913452,6.101146697998047,4.851943492889404,-0.022908169776201248,-0.026187431067228317,0.019193293526768684,0.021368233487010002,-0.03638559952378273,2.5913398265838623,-0.7840240597724915,0.3184815049171448,-0.768355667591095,0.3084896504878998,0.008647431619465351,0.33702796697616577,-0.7843130826950073,0.31885233521461487,-0.7685496807098389,0.308833509683609,0.008841385133564472,0.33759939670562744,-0.012013515457510948,-0.0022764147724956274,0.19168096780776978,-0.001041277078911662,-0.023183602839708328,0.007603351026773453,0.9997016787528992,-0.0034334680531173944,-0.0015261004446074367,-0.001401098445057869,-0.00244609615765512,0.0018641343340277672,0.012759745121002197,-0.34091126918792725,-1.480414867401123,-0.33204489946365356,-1.4875582456588745,6.1011481285095215,4.9038310050964355,-0.024637065827846527,0.02148403972387314,-0.023776674643158913,0.02059963531792164,-0.03737979754805565,2.595829486846924,-0.08696365356445312,0.0749608501791954,-0.27105987071990967,-0.3060498535633087,0.216679185628891,0.20760440826416016,-0.08696365356445312,0.0749608501791954,-0.27105987071990967,-0.3060498535633087,0.216679185628891,0.20760440826416016
