step,sim_time,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,action_0,action_1,action_2,action_3,action_4,action_5,root_pos_w_0,root_pos_w_1,root_pos_w_2,root_quat_w_0,root_quat_w_1,root_quat_w_2,root_quat_w_3,root_lin_vel_b_0,root_lin_vel_b_1,root_lin_vel_b_2,root_ang_vel_b_0,root_ang_vel_b_1,root_ang_vel_b_2,joint_pos_servo2,joint_pos_servo1,joint_pos_servo4,joint_pos_servo3,joint_pos_wheel1,joint_pos_wheel2,joint_vel_servo2,joint_vel_servo1,joint_vel_servo4,joint_vel_servo3,joint_vel_wheel1,joint_vel_wheel2,applied_torque_0,applied_torque_1,applied_torque_2,applied_torque_3,applied_torque_4,applied_torque_5
1037,20.76,-0.00011024397099390626,0.0004888824769295752,0.00041498159407638013,-0.0018404696602374315,0.006641792133450508,0.0002442513359710574,0.01573089323937893,-4.722674930235371e-06,-0.9998758435249329,0.0,0.0,0.0,0.27000001072883606,0.0,0.2707773447036743,4.723258371086558e-06,0.13572907447814941,0.13042747974395752,0.06176948547363281,0.06061851978302002,-0.9697133302688599,-0.5789710879325867,0.024018164724111557,0.02565915137529373,0.009085034020245075,0.01311937253922224,-0.14174655079841614,-0.157228484749794,0.08831918239593506,0.10063044726848602,0.08421441912651062,0.09792125225067139,-0.01748795248568058,-0.019795186817646027,0.08866868168115616,0.10082070529460907,0.0845981016755104,0.09807860851287842,-0.018296340480446815,-0.020577944815158844,-0.028413135558366776,0.0011775963939726353,0.2707851827144623,3.233646566513926e-05,0.00792626291513443,-0.0038340084720402956,0.999961256980896,-0.0003432273806538433,0.0005947195459157228,0.0003588678373489529,-0.0022425642237067223,0.00745319714769721,0.00023818202316761017,1.0362064838409424,-1.8380194902420044,1.0309792757034302,-1.839160442352295,-0.972618579864502,-0.5821720957756042,0.024484410881996155,0.008458801545202732,0.025577407330274582,0.013255978003144264,-0.1490076333284378,-0.16445223987102509,0.009273063391447067,-0.007781021296977997,0.6231383085250854,0.5940511226654053,-0.005007266998291016,-0.010947585105895996
1038,20.78,-0.0003432273806538433,0.0005947195459157228,0.0003588678373489529,-0.0022425642237067223,0.00745319714769721,0.00023818202316761017,0.01585215888917446,-3.8917096389923245e-06,-0.9998744130134583,0.0,0.0,0.0,0.27000001072883606,0.0,0.2707851827144623,3.892195763910422e-06,0.1362065076828003,0.13097929954528809,0.061980485916137695,0.06083953380584717,-0.972618579864502,-0.5821720957756042,0.024484410881996155,0.025577407330274582,0.008458801545202732,0.013255978003144264,-0.1490076333284378,-0.16445223987102509,0.08866868168115616,0.10082070529460907,0.0845981016755104,0.09807860851287842,-0.018296340480446815,-0.020577944815158844,0.08895893394947052,0.10095875710248947,0.08491706848144531,0.09819793701171875,-0.018659541383385658,-0.02088228613138199,-0.028421998023986816,0.0011782196816056967,0.27079179883003235,3.1660631066188216e-05,0.007996308617293835,-0.0038340019527822733,0.9999606013298035,-0.0005556733813136816,0.0005638040602207184,0.00028306490276008844,-0.0021347615402191877,0.008042664267122746,0.00034143374068662524,1.0366824865341187,-1.837816834449768,1.0315264463424683,-1.8389458656311035,-0.9756420850753784,-0.5854862928390503,0.024305883795022964,0.007799592800438404,0.02521483041346073,0.012751209549605846,-0.15267474949359894,-0.1677570790052414,0.009150691330432892,-0.00775393471121788,0.6234432458877563,0.5934698581695557,0.0023707449436187744,-0.0030024945735931396
1039,20.8,-0.0005556733813136816,0.0005638040602207184,0.00028306490276008844,-0.0021347615402191877,0.008042664267122746,0.00034143374068662524,0.01599222980439663,-2.0030420273542404e-06,-0.9998717904090881,0.0,0.0,0.0,0.27000001072883606,0.0,0.27079179883003235,2.0032991869811667e-06,0.13668251037597656,0.13152647018432617,0.06218314170837402,0.061054110527038574,-0.9756420850753784,-0.5854862928390503,0.024305883795022964,0.02521483041346073,0.007799592800438404,0.012751209549605846,-0.15267474949359894,-0.1677570790052414,0.08895893394947052,0.10095875710248947,0.08491706848144531,0.09819793701171875,-0.018659541383385658,-0.02088228613138199,0.08918438851833344,0.10104833543300629,0.08516203612089157,0.09828637540340424,-0.018592530861496925,-0.020706363022327423,-0.02843456156551838,0.001177663798443973,0.27079713344573975,3.3189422538271174e-05,0.008073477074503899,-0.003833805676549673,0.9999600648880005,-0.0007448536925949156,0.0003825923486147076,0.00021152706176508218,-0.0014319983310997486,0.00843038223683834,0.0003186716348864138,1.0371439456939697,-1.8376214504241943,1.0320616960525513,-1.8387469053268433,-0.9787137508392334,-0.5888352394104004,0.023061251267790794,0.00791518297046423,0.024911262094974518,0.011133324354887009,-0.15308710932731628,-0.16699902713298798,0.008473694324493408,-0.007110171020030975,0.6244898438453674,0.5925191640853882,0.009364783763885498,0.00514596700668335
1040,20.82,-0.0007448536925949156,0.0003825923486147076,0.00021152706176508218,-0.0014319983310997486,0.00843038223683834,0.0003186716348864138,0.016146564856171608,-4.471912689041346e-06,-0.9998696446418762,0.0,0.0,0.0,0.27000001072883606,0.0,0.27079713344573975,4.472493401408428e-06,0.13714396953582764,0.13206171989440918,0.062378525733947754,0.06125307083129883,-0.9787137508392334,-0.5888352394104004,0.023061251267790794,0.024911262094974518,0.00791518297046423,0.011133324354887009,-0.15308710932731628,-0.16699902713298798,0.08918438851833344,0.10104833543300629,0.08516203612089157,0.09828637540340424,-0.018592530861496925,-0.020706363022327423,0.08934120833873749,0.10107928514480591,0.08532792329788208,0.09833735227584839,-0.018101075664162636,-0.020052470266819,-0.028450069949030876,0.0011781015200540423,0.2708010673522949,3.2897813071031123e-05,0.008156290277838707,-0.003833931405097246,0.9999592900276184,-0.000911930575966835,0.0005285817896947265,0.00013624108396470547,-0.0019930237904191017,0.00857737846672535,0.00021947345521766692,1.0375866889953613,-1.8374446630477905,1.0325686931610107,-1.8385604619979858,-0.9817634224891663,-0.5921452045440674,0.02232278324663639,0.006490161642432213,0.023082295432686806,0.010727468878030777,-0.14984022080898285,-0.16274525225162506,0.008554887026548386,-0.007233899086713791,0.6246652603149414,0.5928177237510681,0.016340911388397217,0.01304328441619873
1041,20.84,-0.000911930575966835,0.0005285817896947265,0.00013624108396470547,-0.0019930237904191017,0.00857737846672535,0.00021947345521766692,0.016312167048454285,-3.2516327337361872e-06,-0.9998665452003479,0.0,0.0,0.0,0.27000001072883606,0.0,0.2708010673522949,3.252064516345854e-06,0.13758671283721924,0.13256871700286865,0.06255531311035156,0.06143951416015625,-0.9817634224891663,-0.5921452045440674,0.02232278324663639,0.023082295432686806,0.006490161642432213,0.010727468878030777,-0.14984022080898285,-0.16274525225162506,0.08934120833873749,0.10107928514480591,0.08532792329788208,0.09833735227584839,-0.018101075664162636,-0.020052470266819,0.08944999426603317,0.10109788179397583,0.08542393147945404,0.09835092723369598,-0.01720980741083622,-0.019019313156604767,-0.028468403965234756,0.0011775449384003878,0.2708037793636322,3.4392498491797596e-05,0.008240017108619213,-0.003833719063550234,0.9999586939811707,-0.0010529188439249992,0.00045682693598791957,7.967535202624276e-05,-0.0017098113894462585,0.008434505201876163,0.00023738168238196522,1.0379995107650757,-1.8372812271118164,1.0330448150634766,-1.8383958339691162,-0.984725296497345,-0.595340371131897,0.02054247260093689,0.005902375094592571,0.021762637421488762,0.009033670648932457,-0.1435375213623047,-0.15499475598335266,0.008775513619184494,-0.0073487162590026855,0.6244917511940002,0.5928139090538025,0.023025721311569214,0.01940441131591797
1042,20.86,-0.0010529188439249992,0.00045682693598791957,7.967535202624276e-05,-0.0017098113894462585,0.008434505201876163,0.00023738168238196522,0.016479618847370148,-5.60233456781134e-06,-0.9998641610145569,0.0,0.0,0.0,0.27000001072883606,0.0,0.2708037793636322,5.603091722150566e-06,0.1379995346069336,0.13304483890533447,0.06271874904632568,0.06160414218902588,-0.984725296497345,-0.595340371131897,0.02054247260093689,0.021762637421488762,0.005902375094592571,0.009033670648932457,-0.1435375213623047,-0.15499475598335266,0.08944999426603317,0.10109788179397583,0.08542393147945404,0.09835092723369598,-0.01720980741083622,-0.019019313156604767,0.08948804438114166,0.10105074942111969,0.08544854819774628,0.09832543134689331,-0.015978196635842323,-0.01760552078485489,-0.02848903089761734,0.0011782434303313494,0.2708051800727844,3.380338603165001e-05,0.008323490619659424,-0.0038339144084602594,0.9999579191207886,-0.00116730818990618,0.0006314534693956375,-1.275324757443741e-05,-0.002375262090936303,0.008034507744014263,0.00033385452115908265,1.03838050365448,-1.8371436595916748,1.03347647190094,-1.8382488489151,-0.9875359535217285,-0.598361611366272,0.019306017085909843,0.0038877814076840878,0.019059183076024055,0.00879124365746975,-0.13413478434085846,-0.1446085274219513,0.009692791849374771,-0.008186519145965576,0.623439371585846,0.5941468477249146,0.02890646457672119,0.025460481643676758
1043,20.88,-0.00116730818990618,0.0006314534693956375,-1.275324757443741e-05,-0.002375262090936303,0.008034507744014263,0.00033385452115908265,0.01664653979241848,-3.780827682930976e-06,-0.9998610615730286,0.0,0.0,0.0,0.27000001072883606,0.0,0.2708051800727844,3.781351779252873e-06,0.1383805274963379,0.13347649574279785,0.06285631656646729,0.06175112724304199,-0.9875359535217285,-0.598361611366272,0.019306017085909843,0.019059183076024055,0.0038877814076840878,0.00879124365746975,-0.13413478434085846,-0.1446085274219513,0.08948804438114166,0.10105074942111969,0.08544854819774628,0.09832543134689331,-0.015978196635842323,-0.01760552078485489,0.08948292583227158,0.10099651664495468,0.08541031181812286,0.09827080368995667,-0.014466682448983192,-0.015929795801639557,-0.028511468321084976,0.0011789220152422786,0.270805299282074,3.320374162285589e-05,0.008403193205595016,-0.003834047820419073,0.999957263469696,-0.0012509229127317667,0.0005612478707917035,-7.343666948145255e-05,-0.0021189285907894373,0.007382847368717194,0.00043395819375291467,1.0387228727340698,-1.837027907371521,1.033861756324768,-1.8381242752075195,-0.9901434779167175,-0.6011502742767334,0.017279375344514847,0.0027892671059817076,0.016794303432106972,0.0075383977964520454,-0.12257803231477737,-0.1317192018032074,0.00975460559129715,-0.008083783090114594,0.623753547668457,0.5941627621650696,0.03367766737937927,0.02981969714164734
1044,20.900000000000002,-0.0012509229127317667,0.0005612478707917035,-7.343666948145255e-05,-0.0021189285907894373,0.007382847368717194,0.00043395819375291467,0.016805922612547874,-1.968153810594231e-06,-0.9998584389686584,0.0,0.0,0.0,0.27000001072883606,0.0,0.270805299282074,1.9684312064782716e-06,0.13872289657592773,0.13386178016662598,0.0629720687866211,0.06187570095062256,-0.9901434779167175,-0.6011502742767334,0.017279375344514847,0.016794303432106972,0.0027892671059817076,0.0075383977964520454,-0.12257803231477737,-0.1317192018032074,0.08948292583227158,0.10099651664495468,0.08541031181812286,0.09827080368995667,-0.014466682448983192,-0.015929795801639557,0.08941659331321716,0.10088543593883514,0.08531279861927032,0.09818686544895172,-0.012739771977066994,-0.01399991661310196,-0.028535297140479088,0.0011786770774051547,0.2708043158054352,3.421913061174564e-05,0.008477742783725262,-0.0038340319879353046,0.9999566674232483,-0.0013029403053224087,0.00046788572217337787,-0.00012882000009994954,-0.0017539741238579154,0.006675965152680874,0.0003530734684318304,1.0390180349349976,-1.8369327783584595,1.0341981649398804,-1.8380283117294312,-0.9925050735473633,-0.6036643385887146,0.014756590127944946,0.002095821313560009,0.014549466781318188,0.005735271610319614,-0.10929721593856812,-0.11665236204862595,0.009292908012866974,-0.007461413741111755,0.6246210336685181,0.5937445163726807,0.03718838095664978,0.03419181704521179
1045,20.92,-0.0013029403053224087,0.00046788572217337787,-0.00012882000009994954,-0.0017539741238579154,0.006675965152680874,0.0003530734684318304,0.016955014318227768,-3.427419869694859e-06,-0.9998560547828674,0.0,0.0,0.0,0.27000001072883606,0.0,0.2708043158054352,3.427915544307325e-06,0.13901805877685547,0.13419818878173828,0.06306719779968262,0.06197166442871094,-0.9925050735473633,-0.6036643385887146,0.014756590127944946,0.014549466781318188,0.002095821313560009,0.005735271610319614,-0.10929721593856812,-0.11665236204862595,0.08941659331321716,0.10088543593883514,0.08531279861927032,0.09818686544895172,-0.012739771977066994,-0.01399991661310196,0.08930183202028275,0.10074247419834137,0.0851576179265976,0.0980767160654068,-0.01081785000860691,-0.011862225830554962,-0.028559502214193344,0.0011786589166149497,0.2708021104335785,3.4874057746492326e-05,0.008547152392566204,-0.003833845956251025,0.9999561309814453,-0.0013280935818329453,0.0003898763097822666,-0.00019333450472913682,-0.0014539504190906882,0.0058660125359892845,0.00040985899977386,1.0392664670944214,-1.8368637561798096,1.0344786643981934,-1.8379579782485962,-0.9945859909057617,-0.605864942073822,0.012234294787049294,0.0010183891281485558,0.012014857493340969,0.004028897732496262,-0.09436183422803879,-0.09984739124774933,0.00966242328286171,-0.007556639611721039,0.6243758201599121,0.5939844846725464,0.04041241109371185,0.0378289520740509
1046,20.94,-0.0013280935818329453,0.0003898763097822666,-0.00019333450472913682,-0.0014539504190906882,0.0058660125359892845,0.00040985899977386,0.017093822360038757,-4.208122845739126e-06,-0.9998539090156555,0.0,0.0,0.0,0.27000001072883606,0.0,0.2708021104335785,4.208740847388981e-06,0.1392664909362793,0.13447868824005127,0.06313621997833252,0.0620419979095459,-0.9945859909057617,-0.605864942073822,0.012234294787049294,0.012014857493340969,0.0010183891281485558,0.004028897732496262,-0.09436183422803879,-0.09984739124774933,0.08930183202028275,0.10074247419834137,0.0851576179265976,0.0980767160654068,-0.01081785000860691,-0.011862225830554962,0.08914313465356827,0.10058224946260452,0.08495040982961655,0.09794832766056061,-0.008748093619942665,-0.009577400982379913,-0.02858409658074379,0.001178957987576723,0.270798921585083,3.496511635603383e-05,0.008608125150203705,-0.0038340138271450996,0.9999555945396423,-0.0013287054607644677,0.0005108349141664803,-0.00023869102005846798,-0.0019111846340820193,0.0048762536607682705,0.0004322612367104739,1.039466381072998,-1.8368206024169922,1.0346999168395996,-1.8379125595092773,-0.9963564872741699,-0.6077209115028381,0.010067325085401535,-0.0006564123905263841,0.008894037455320358,0.003173364093527198,-0.0779973715543747,-0.0819808691740036,0.010124975815415382,-0.007725005969405174,0.62376868724823,0.5947230458259583,0.043053656816482544,0.04024514555931091
1047,20.96,-0.0013287054607644677,0.0005108349141664803,-0.00023869102005846798,-0.0019111846340820193,0.0048762536607682705,0.0004322612367104739,0.017215754836797714,-3.919783921446651e-06,-0.9998517632484436,0.0,0.0,0.0,0.27000001072883606,0.0,0.270798921585083,3.920365998055786e-06,0.13946640491485596,0.13469994068145752,0.0631793737411499,0.062087416648864746,-0.9963564872741699,-0.6077209115028381,0.010067325085401535,0.008894037455320358,-0.0006564123905263841,0.003173364093527198,-0.0779973715543747,-0.0819808691740036,0.08914313465356827,0.10058224946260452,0.08495040982961655,0.09794832766056061,-0.008748093619942665,-0.009577400982379913,0.08895707130432129,0.10041558742523193,0.08470660448074341,0.09779678285121918,-0.006593519821763039,-0.007243312895298004,-0.028608394786715508,0.0011789366835728288,0.27079498767852783,3.549913162714802e-05,0.00865953415632248,-0.0038339337334036827,0.9999550580978394,-0.001303124357946217,0.00047358605661429465,-0.00025842184550128877,-0.001778015517629683,0.0038072059396654367,0.00017054763156920671,1.0396162271499634,-1.8367999792099,1.0348645448684692,-1.837893009185791,-0.9977948069572449,-0.609210729598999,0.007526877801865339,-0.001511251786723733,0.006256710737943649,0.0014439362566918135,-0.06109001860022545,-0.0632578432559967,0.00945906899869442,-0.006773637607693672,0.6252713203430176,0.5934561491012573,0.04425843060016632,0.04146437346935272
1048,20.98,-0.001303124357946217,0.00047358605661429465,-0.00025842184550128877,-0.001778015517629683,0.0038072059396654367,0.00017054763156920671,0.017318561673164368,-4.594905476551503e-06,-0.9998496174812317,0.0,0.0,0.0,0.27000001072883606,0.0,0.27079498767852783,4.595598056766903e-06,0.1396162509918213,0.13486456871032715,0.06319999694824219,0.062106966972351074,-0.9977948069572449,-0.609210729598999,0.007526877801865339,0.006256710737943649,-0.001511251786723733,0.0014439362566918135,-0.06109001860022545,-0.0632578432559967,0.08895707130432129,0.10041558742523193,0.08470660448074341,0.09779678285121918,-0.006593519821763039,-0.007243312895298004,0.08873335272073746,0.1002141535282135,0.08443182706832886,0.09763000905513763,-0.00441175140440464,-0.0048716142773628235,-0.028632182627916336,0.0011795276077464223,0.27079033851623535,3.494251359370537e-05,0.008700475096702576,-0.0038340731989592314,0.9999548196792603,-0.001256064511835575,0.0006994982250034809,-0.00030650707776658237,-0.0026371905114501715,0.0026199747808277607,0.000293227843940258,1.039717674255371,-1.8368054628372192,1.0349698066711426,-1.837895393371582,-0.9988879561424255,-0.610327422618866,0.005762508139014244,-0.0036743830423802137,0.0027792167384177446,0.001438222243450582,-0.04350431263446808,-0.04468102380633354,0.011292727664113045,-0.008444303646683693,0.6229687333106995,0.5965498685836792,0.045224860310554504,0.041511692106723785
1049,21.0,-0.001256064511835575,0.0006994982250034809,-0.00030650707776658237,-0.0026371905114501715,0.0026199747808277607,0.000293227843940258,0.017400432378053665,-3.1653544283472e-06,-0.9998486638069153,0.0,0.0,0.0,0.27000001072883606,0.0,0.27079033851623535,3.16583395942871e-06,0.139717698097229,0.1349698305130005,0.06319451332092285,0.06210458278656006,-0.9988879561424255,-0.610327422618866,0.005762508139014244,0.0027792167384177446,-0.0036743830423802137,0.001438222243450582,-0.04350431263446808,-0.04468102380633354,0.08873335272073746,0.1002141535282135,0.08443182706832886,0.09763000905513763,-0.00441175140440464,-0.0048716142773628235,0.08850278705358505,0.10003665089607239,0.08413636684417725,0.0974561870098114,-0.0022709164768457413,-0.0025896206498146057,-0.028654884546995163,0.001179331331513822,0.2707851827144623,3.56164964614436e-05,0.008729676716029644,-0.0038340515457093716,0.9999544620513916,-0.0011853078613057733,0.0004501200746744871,-0.00032490407465957105,-0.001676981570199132,0.0013940653298050165,0.0005021929391659796,1.0397701263427734,-1.8368299007415771,1.0350229740142822,-1.837923526763916,-0.9996351599693298,-0.6110674142837524,0.002835541730746627,-0.0038037311751395464,0.0009152748971246183,-0.0005260581383481622,-0.02650732547044754,-0.02609594725072384,0.011423381045460701,-0.00821896456182003,0.6230283379554749,0.5963615775108337,0.044647373259067535,0.040241338312625885
1050,21.02,-0.0011853078613057733,0.0004501200746744871,-0.00032490407465957105,-0.001676981570199132,0.0013940653298050165,0.0005021929391659796,0.017458831891417503,-4.289686330594122e-06,-0.9998472332954407,0.0,0.0,0.0,0.27000001072883606,0.0,0.2707851827144623,4.29034162152675e-06,0.13977015018463135,0.13502299785614014,0.06317007541656494,0.062076449394226074,-0.9996351599693298,-0.6110674142837524,0.002835541730746627,0.0009152748971246183,-0.0038037311751395464,-0.0005260581383481622,-0.02650732547044754,-0.02609594725072384,0.08850278705358505,0.10003665089607239,0.08413636684417725,0.0974561870098114,-0.0022709164768457413,-0.0025896206498146057,0.08823655545711517,0.0998125970363617,0.08382178843021393,0.09728051722049713,-0.00022638775408267975,-0.0003563538193702698,-0.028676167130470276,0.0011798946652561426,0.2707795798778534,3.5182856663595885e-05,0.008748466148972511,-0.0038339034654200077,0.999954342842102,-0.0010957529302686453,0.0005296427989378572,-0.0003312197222840041,-0.0019911176059395075,0.0003873738751281053,0.0003716879291459918,1.0397776365280151,-1.8368775844573975,1.0350220203399658,-1.83797025680542,-1.0000429153442383,-0.6114437580108643,0.0008272717241197824,-0.0050506629049777985,-0.0018294684123247862,-0.0014522271230816841,-0.009991036728024483,-0.008187977597117424,0.010915963910520077,-0.007386586628854275,0.6239264607429504,0.5954983830451965,0.04289747774600983,0.03978043422102928
1051,21.04,-0.0010957529302686453,0.0005296427989378572,-0.0003312197222840041,-0.0019911176059395075,0.0003873738751281053,0.0003716879291459918,0.01749640330672264,-3.2809475669637322e-06,-0.9998467564582825,0.0,0.0,0.0,0.27000001072883606,0.0,0.2707795798778534,3.2814530186442425e-06,0.13977766036987305,0.13502204418182373,0.06312239170074463,0.06202971935272217,-1.0000429153442383,-0.6114437580108643,0.0008272717241197824,-0.0018294684123247862,-0.0050506629049777985,-0.0014522271230816841,-0.009991036728024483,-0.008187977597117424,0.08823655545711517,0.0998125970363617,0.08382178843021393,0.09728051722049713,-0.00022638775408267975,-0.0003563538193702698,0.08797404915094376,0.09962132573127747,0.08349893987178802,0.09710730612277985,0.0017433371394872665,0.0017484650015830994,-0.028695465996861458,0.0011798454215750098,0.27077367901802063,3.546451625879854e-05,0.00875646248459816,-0.0038341348990797997,0.9999542236328125,-0.000995343434624374,0.00037726902519352734,-0.0003332620835863054,-0.0014137927209958434,-0.0007646821904927492,0.0003664237156044692,1.0397428274154663,-1.836940050125122,1.0349724292755127,-1.838037133216858,-1.0001267194747925,-0.6114674806594849,-0.0015271761221811175,-0.005291359964758158,-0.0037864944897592068,-0.0028297852259129286,0.005764287430793047,0.008974168449640274,0.010966396890580654,-0.007142441812902689,0.6240226626396179,0.595586359500885,0.041672248393297195,0.0377986878156662
1052,21.06,-0.000995343434624374,0.00037726902519352734,-0.0003332620835863054,-0.0014137927209958434,-0.0007646821904927492,0.0003664237156044692,0.017512395977973938,-3.778870450332761e-06,-0.9998462796211243,0.0,0.0,0.0,0.27000001072883606,0.0,0.27077367901802063,3.779448206842062e-06,0.13974285125732422,0.1349724531173706,0.06305992603302002,0.06196284294128418,-1.0001267194747925,-0.6114674806594849,-0.0015271761221811175,-0.0037864944897592068,-0.005291359964758158,-0.0028297852259129286,0.005764287430793047,0.008974168449640274,0.08797404915094376,0.09962132573127747,0.08349893987178802,0.09710730612277985,0.0017433371394872665,0.0017484650015830994,0.0876987874507904,0.09941213577985764,0.08317359536886215,0.09693543612957001,0.003554781898856163,0.0037030205130577087,-0.028712844476103783,0.0011795522877946496,0.2707676589488983,3.6161134630674496e-05,0.008753697387874126,-0.0038339116144925356,0.999954342842102,-0.0008839136571623385,0.0005865412531420588,-0.00033123858156614006,-0.0021920998115092516,-0.0017916772048920393,0.0003901275049429387,1.0396671295166016,-1.837018370628357,1.034879207611084,-1.8381216526031494,-0.9999004006385803,-0.6111594438552856,-0.0030604470521211624,-0.006559909787029028,-0.006246866658329964,-0.0029583547729998827,0.02062974125146866,0.024693915620446205,0.012037649750709534,-0.008050821721553802,0.6225020885467529,0.5978146195411682,0.039430394768714905,0.03488776460289955
1053,21.080000000000002,-0.0008839136571623385,0.0005865412531420588,-0.00033123858156614006,-0.0021920998115092516,-0.0017916772048920393,0.0003901275049429387,0.017506873235106468,-5.197158316150308e-06,-0.9998467564582825,0.0,0.0,0.0,0.27000001072883606,0.0,0.2707676589488983,5.197956397751113e-06,0.13966715335845947,0.1348792314529419,0.06298160552978516,0.061878323554992676,-0.9999004006385803,-0.6111594438552856,-0.0030604470521211624,-0.006246866658329964,-0.006559909787029028,-0.0029583547729998827,0.02062974125146866,0.024693915620446205,0.0876987874507904,0.09941213577985764,0.08317359536886215,0.09693543612957001,0.003554781898856163,0.0037030205130577087,0.08744310587644577,0.09924346208572388,0.08285918831825256,0.09676775336265564,0.005200585350394249,0.0054211243987083435,-0.028727952390909195,0.0011805056128650904,0.270761638879776,3.4702061384450644e-05,0.008740216493606567,-0.003834146773442626,0.9999544024467468,-0.0007654129876755178,0.0003711190656758845,-0.00033565828925929964,-0.0013917750911787152,-0.002931996015831828,0.0005289491964504123,1.03956139087677,-1.837113618850708,1.0347439050674438,-1.838214635848999,-0.9993893504142761,-0.6105465292930603,-0.004828242585062981,-0.006677147001028061,-0.007794273551553488,-0.0037255524657666683,0.034000977873802185,0.03888372331857681,0.011772251687943935,-0.0074285902082920074,0.6232303977012634,0.5966999530792236,0.03651078790426254,0.03146085888147354
1054,21.1,-0.0007654129876755178,0.0003711190656758845,-0.00033565828925929964,-0.0013917750911787152,-0.002931996015831828,0.0005289491964504123,0.017479902133345604,-2.3784086806699634e-06,-0.9998469948768616,0.0,0.0,0.0,0.27000001072883606,0.0,0.270761638879776,2.3787724785506725e-06,0.13956141471862793,0.13474392890930176,0.06288635730743408,0.061785340309143066,-0.9993893504142761,-0.6105465292930603,-0.004828242585062981,-0.007794273551553488,-0.006677147001028061,-0.0037255524657666683,0.034000977873802185,0.03888372331857681,0.08744310587644577,0.09924346208572388,0.08285918831825256,0.09676775336265564,0.005200585350394249,0.0054211243987083435,0.08718187361955643,0.09905695170164108,0.08255858719348907,0.09661751985549927,0.006590759381651878,0.006919108331203461,-0.02874074876308441,0.0011805498506873846,0.27075567841529846,3.46725428244099e-05,0.008717291988432407,-0.0038340974133461714,0.9999545812606812,-0.0006384216248989105,0.00035860895877704024,-0.0003246682172175497,-0.0013442591298371553,-0.0037631704472005367,0.000531195430085063,1.039423942565918,-1.8372164964675903,1.0345776081085205,-1.8383220434188843,-0.9986231923103333,-0.6096639633178711,-0.006204778328537941,-0.007049737498164177,-0.009313832968473434,-0.004208558704704046,0.045542046427726746,0.051238175481557846,0.011976983398199081,-0.007464157417416573,0.6229298114776611,0.5973216891288757,0.03243406116962433,0.02769547700881958
1055,21.12,-0.0006384216248989105,0.00035860895877704024,-0.0003246682172175497,-0.0013442591298371553,-0.0037631704472005367,0.000531195430085063,0.01743405871093273,-2.496039087418467e-06,-0.9998477101325989,0.0,0.0,0.0,0.27000001072883606,0.0,0.27075567841529846,2.4964194835774833e-06,0.13942396640777588,0.13457763195037842,0.06278347969055176,0.06167793273925781,-0.9986231923103333,-0.6096639633178711,-0.006204778328537941,-0.009313832968473434,-0.007049737498164177,-0.004208558704704046,0.045542046427726746,0.051238175481557846,0.08718187361955643,0.09905695170164108,0.08255858719348907,0.09661751985549927,0.006590759381651878,0.006919108331203461,0.0869445651769638,0.09890662878751755,0.08227673172950745,0.09648220241069794,0.007776191458106041,0.008166365325450897,-0.02875124104321003,0.0011802345979958773,0.27075010538101196,3.5210938222007826e-05,0.008685369044542313,-0.0038341085892170668,0.9999549388885498,-0.0005104679148644209,0.0004484842938836664,-0.0002934425137937069,-0.0016731926007196307,-0.004553093109279871,0.00046150130219757557,1.0392619371414185,-1.8373241424560547,1.034384846687317,-1.8384368419647217,-0.9976401925086975,-0.6085495948791504,-0.0072173732332885265,-0.007336674258112907,-0.010616028681397438,-0.0042422194965183735,0.055417608469724655,0.0615709125995636,0.012224380858242512,-0.007547739893198013,0.6224187612533569,0.5981842875480652,0.029184117913246155,0.02343866229057312
1056,21.14,-0.0005104679148644209,0.0004484842938836664,-0.0002934425137937069,-0.0016731926007196307,-0.004553093109279871,0.00046150130219757557,0.017370225861668587,-3.81741119781509e-06,-0.9998491406440735,0.0,0.0,0.0,0.27000001072883606,0.0,0.27075010538101196,3.817986453213962e-06,0.13926196098327637,0.1343848705291748,0.0626758337020874,0.06156313419342041,-0.9976401925086975,-0.6085495948791504,-0.0072173732332885265,-0.010616028681397438,-0.007336674258112907,-0.0042422194965183735,0.055417608469724655,0.0615709125995636,0.0869445651769638,0.09890662878751755,0.08227673172950745,0.09648220241069794,0.007776191458106041,0.008166365325450897,0.08673021197319031,0.0987769067287445,0.08202401548624039,0.09635806828737259,0.008729597553610802,0.009139113128185272,-0.02875949814915657,0.0011804768582805991,0.2707449495792389,3.4747168683679774e-05,0.00864496547728777,-0.0038338853046298027,0.9999552369117737,-0.0003843416052404791,0.0002930718765128404,-0.0002541520807426423,-0.001094688894227147,-0.0051909759640693665,0.0003614278102759272,1.0390838384628296,-1.8374372720718384,1.0341717004776,-1.8385542631149292,-0.9964736700057983,-0.6072429418563843,-0.008347718045115471,-0.006866034120321274,-0.011095511727035046,-0.00510261720046401,0.06328636407852173,0.0700494796037674,0.011182337999343872,-0.006237838417291641,0.6240871548652649,0.5960478186607361,0.02496882528066635,0.019508659839630127
