policy_step,sim_time,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,leg_target_servo2,leg_target_servo1,leg_target_servo4,leg_target_servo3,wheel_velocity_target_wheel1,wheel_velocity_target_wheel2,applied_ctrl_servo2,applied_ctrl_servo1,applied_ctrl_servo4,applied_ctrl_servo3,applied_ctrl_wheel1,applied_ctrl_wheel2,actuator_force_servo2,actuator_force_servo1,actuator_force_servo4,actuator_force_servo3,actuator_force_wheel1,actuator_force_wheel2
106,2.119999999999977,0.07885616272687912,-0.01601690985262394,-0.044311802834272385,-0.4686889052391052,0.04689181596040726,-1.0987107753753662,-0.35077035427093506,-0.0004609849420376122,-0.9364613890647888,0.0,0.0,0.0,0.27000001072883606,0.0,0.2526942491531372,0.0004922625957988203,0.6323798894882202,-0.059152960777282715,0.6707702875137329,-0.04898333549499512,7.7508931159973145,-3.138366937637329,0.017003953456878662,-0.006973377428948879,0.002279554260894656,-0.10260146856307983,3.7560830116271973,-1.1997305154800415,0.69576096534729,0.03344602882862091,1.9744017124176025,-0.014121286571025848,0.48818233609199524,-0.14582663774490356,0.7060327529907227,0.03231145441532135,1.991767406463623,-0.009951837360858917,0.49043530225753784,-0.1471039354801178,1.5700000524520874,-1.859610676765442,1.5700000524520874,-1.9124398231506348,3.9234824180603027,-1.1768314838409424,1.5700000524520874,-1.8723108768463135,1.5700000524520874,-1.9274507761001587,3.7815492153167725,-1.251359462738037,0.469278826167546,0.34860296329218343,-0.013666808806755526,0.4864253576638653,0.12232447165097149,-0.2030792213024899
107,2.1399999999999766,0.08391302078962326,-0.03220919892191887,-0.02839132398366928,-0.30821388959884644,0.000458473339676857,-0.9780557751655579,-0.35047391057014465,-0.00047278322745114565,-0.9365723729133606,0.0,0.0,0.0,0.27000001072883606,0.0,0.2526554465293884,0.0005048015154898167,0.6329748630523682,-0.060083985328674316,0.6707429885864258,-0.04798483848571777,7.827754974365234,-3.1609015464782715,-0.030980374664068222,-0.007818006910383701,0.002717233495786786,-0.00607294263318181,3.8331878185272217,-1.09149968624115,0.7060327529907227,0.03231145441532135,1.991767406463623,-0.009951837360858917,0.49043530225753784,-0.1471039354801178,0.693109393119812,0.030570268630981445,1.974419355392456,-0.015549100935459137,0.49353721737861633,-0.1310673952102661,1.5700000524520874,-1.8617870807647705,1.5700000524520874,-1.9194363355636597,3.9482977390289307,-1.048539161682129,1.5700000524520874,-1.8581924438476562,1.5700000524520874,-1.9176515340805054,3.905458688735962,-1.1666131019592285,0.36445606599859914,1.108080687497555,-0.00548978588052762,0.23536147440437816,0.12030273140041725,-0.1401098607939022
108,2.159999999999976,0.08590734004974365,-0.01235214527696371,-0.03187199681997299,-0.43075448274612427,-0.04284529387950897,-0.9995131492614746,-0.3504180610179901,-0.00024266414402518421,-0.9365933537483215,0.0,0.0,0.0,0.27000001072883606,0.0,0.25279465317726135,0.00025909231044352055,0.6340510845184326,-0.05837428569793701,0.6707025766372681,-0.04704165458679199,7.905285358428955,-3.1837809085845947,0.16708147525787354,-0.044175781309604645,-0.010590475052595139,0.21807268261909485,3.898466110229492,-1.1937824487686157,0.693109393119812,0.030570268630981445,1.974419355392456,-0.015549100935459137,0.49353721737861633,-0.1310673952102661,0.7012163400650024,0.03538130223751068,1.9829964637756348,-0.014261417090892792,0.49313125014305115,-0.13091440498828888,1.5700000524520874,-1.8557733297348022,1.5700000524520874,-1.917826771736145,3.945050001144409,-1.047315239906311,1.5700000524520874,-1.859610676765442,1.5700000524520874,-1.9124398231506348,3.9234824180603027,-1.1768314838409424,0.1426311012560415,0.8851546110957962,0.0010450103051127257,0.3163538328468718,0.05204908987355772,0.011414808209158522
109,2.1799999999999757,0.09011872857809067,-0.02687009796500206,-0.02096533216536045,-0.33554524183273315,0.018044615164399147,-0.9595980048179626,-0.3509327471256256,-0.0010764382313936949,-0.9364000558853149,0.0,0.0,0.0,0.27000001072883606,0.0,0.25282004475593567,0.001149549032561481,0.6334260702133179,-0.05863630771636963,0.670763373374939,-0.04741322994232178,7.982702732086182,-3.2033064365386963,-0.05906952545046806,0.032117415219545364,0.005068458616733551,-0.017939437180757523,3.835785388946533,-0.9672262668609619,0.7012163400650024,0.03538130223751068,1.9829964637756348,-0.014261417090892792,0.49313125014305115,-0.13091440498828888,0.6869610548019409,0.03483276069164276,1.972933292388916,-0.012888826429843903,0.5009207725524902,-0.12008682638406754,1.5700000524520874,-1.8564590215682983,1.5700000524520874,-1.9161109924316406,4.007366180419922,-0.9606946110725403,1.5700000524520874,-1.8617870807647705,1.5700000524520874,-1.9194363355636597,3.9482977390289307,-1.048539161682129,0.44295785052968917,0.979753555874705,-0.017581276403090484,0.3399006701182259,0.14868117262453762,-0.1482212597698913
110,2.1999999999999753,0.08302081376314163,-0.027339933440089226,-0.043390557169914246,-0.32312723994255066,-0.14191336929798126,-0.9766274094581604,-0.35203760862350464,-0.0003366192686371505,-0.935985803604126,0.0,0.0,0.0,0.27000001072883606,0.0,0.25279900431632996,0.0003596413880586624,0.6347917318344116,-0.05731320381164551,0.6706976890563965,-0.04666781425476074,8.060948371887207,-3.2235803604125977,0.012251156382262707,-0.04783565551042557,-0.0016839492600411177,0.02186206728219986,3.9019041061401367,-0.9726468324661255,0.6869610548019409,0.03483276069164276,1.972933292388916,-0.012888826429843903,0.5009207725524902,-0.12008682638406754,0.6889740824699402,0.023778654634952545,1.9821052551269531,-0.02290184050798416,0.5000574588775635,-0.11639036983251572,1.5700000524520874,-1.870276689529419,1.5700000524520874,-1.9286272525787354,4.000459671020508,-0.9311229586601257,1.5700000524520874,-1.8557733297348022,1.5700000524520874,-1.917826771736145,3.945050001144409,-1.047315239906311,-0.002820664858301569,1.120320102336219,0.014942033216222228,-0.10183783776169619,0.025224944523820625,0.03687041206768349
111,2.219999999999975,0.09480634331703186,-0.025365162640810013,-0.01721121557056904,-0.3451349139213562,-0.009498809464275837,-0.96345055103302,-0.35213086009025574,-0.0010034333681687713,-0.9359502196311951,0.0,0.0,0.0,0.27000001072883606,0.0,0.2529899477958679,0.0010721007129177451,0.6340339183807373,-0.057007670402526855,0.6707727909088135,-0.04675173759460449,8.13944149017334,-3.241415500640869,-0.049569021910429,0.0575544573366642,0.0035693077370524406,0.012096217833459377,3.8984596729278564,-0.8836988806724548,0.6889740824699402,0.023778654634952545,1.9821052551269531,-0.02290184050798416,0.5000574588775635,-0.11639036983251572,0.6821314096450806,0.03527964651584625,1.9760494232177734,-0.012500382959842682,0.5028560161590576,-0.11084013432264328,1.5700000524520874,-1.8559004068374634,1.5700000524520874,-1.9156254529953003,4.022848129272461,-0.8867210745811462,1.5700000524520874,-1.8564590215682983,1.5700000524520874,-1.9161109924316406,4.007366180419922,-0.9606946110725403,0.4178326134534647,0.9603495854243072,-0.015714910197651477,0.3034953162095775,0.14398281331535667,-0.1343183819896805
112,2.2399999999999745,0.08431874215602875,-0.02744637429714203,-0.04674670472741127,-0.32628077268600464,-0.0003431897494010627,-0.9595725536346436,-0.3537421226501465,-0.0007507720729336143,-0.9353426694869995,0.0,0.0,0.0,0.27000001072883606,0.0,0.2528073191642761,0.0008026704308576882,0.6353394985198975,-0.056748270988464355,0.6707090139389038,-0.04720735549926758,8.218921661376953,-3.2592923641204834,-0.026252131909132004,-0.09834007173776627,0.0035169986076653004,-0.08942694216966629,3.9495160579681396,-0.8546676635742188,0.6821314096450806,0.03527964651584625,1.9760494232177734,-0.012500382959842682,0.5028560161590576,-0.11084013432264328,0.6835260391235352,0.031560465693473816,1.976003885269165,-0.01459416002035141,0.5077672004699707,-0.10449247062206268,1.5700000524520874,-1.8605494499206543,1.5700000524520874,-1.9182426929473877,4.062137603759766,-0.8359397649765015,1.5700000524520874,-1.870276689529419,1.5700000524520874,-1.9286272525787354,4.000459671020508,-0.9311229586601257,0.2914845331774263,1.0648612165243776,-0.004015213538531626,0.30292925345511534,0.034627110785615756,-0.14575192613309218
113,2.259999999999974,0.0983862653374672,-0.022345276549458504,-0.017710134387016296,-0.3504348695278168,-0.009518885053694248,-0.9448084831237793,-0.3534010052680969,-0.0010649929754436016,-0.9354712963104248,0.0,0.0,0.0,0.27000001072883606,0.0,0.2530108392238617,0.0011384555837139487,0.6351813077926636,-0.056662559509277344,0.6707481145858765,-0.04708242416381836,8.297840118408203,-3.2760252952575684,0.06643268465995789,0.03952338173985481,-0.004014205653220415,0.05592741817235947,3.9309592247009277,-0.8679813742637634,0.6835260391235352,0.031560465693473816,1.976003885269165,-0.01459416002035141,0.5077672004699707,-0.10449247062206268,0.6834685206413269,0.038859665393829346,1.9765605926513672,-0.011747948825359344,0.5031060576438904,-0.10516367107629776,1.5700000524520874,-1.8514254093170166,1.5700000524520874,-1.9146848917007446,4.024848461151123,-0.8413093686103821,1.5700000524520874,-1.8559004068374634,1.5700000524520874,-1.9156254529953003,4.022848129272461,-0.8867210745811462,0.40295674218385713,0.9691098132429019,-0.01385982573900435,0.28600090094638375,0.13965169759141105,-0.1253833957788526
114,2.2799999999999736,0.09074202179908752,-0.011879673227667809,-0.029615964740514755,-0.46466997265815735,-0.17167919874191284,-1.0766140222549438,-0.35703006386756897,-0.00035477845813147724,-0.9340928196907043,0.0,0.0,0.0,0.27000001072883606,0.0,0.2531158924102783,0.00037981069181114435,0.637678861618042,-0.056484341621398926,0.6705906391143799,-0.045743584632873535,8.37833309173584,-3.292269468307495,0.16319014132022858,-0.02040719985961914,-0.008568226359784603,0.18072472512722015,4.070618152618408,-0.8414887189865112,0.6834685206413269,0.038859665393829346,1.9765605926513672,-0.011747948825359344,0.5031060576438904,-0.10516367107629776,0.6923894882202148,0.027528904378414154,2.0080313682556152,-0.020710475742816925,0.4978708028793335,-0.11238480359315872,1.5700000524520874,-1.865588903427124,1.5700000524520874,-1.9258880615234375,3.982966423034668,-0.8990784287452698,1.5700000524520874,-1.8605494499206543,1.5700000524520874,-1.9182426929473877,4.062137603759766,-0.8359397649765015,0.2227083767102922,0.9105016596390705,0.0008422485788894818,0.284558494933723,0.08954239512328854,-0.15269204856118845
115,2.299999999999973,0.09696150571107864,-0.021370256319642067,-0.02399391122162342,-0.405383825302124,-0.06356595456600189,-1.0480303764343262,-0.3594755530357361,-0.0007985029369592667,-0.9331541657447815,0.0,0.0,0.0,0.27000001072883606,0.0,0.2531595528125763,0.0008557029068470001,0.6375830173492432,-0.055419206619262695,0.6706852912902832,-0.04600262641906738,8.45775032043457,-3.3076417446136475,-0.014416397549211979,0.07577359676361084,0.005198238417506218,-0.007529379799962044,3.950611114501953,-0.7773677706718445,0.6923894882202148,0.027528904378414154,2.0080313682556152,-0.020710475742816925,0.4978708028793335,-0.11238480359315872,0.685928225517273,0.029718749225139618,2.001680612564087,-0.01630368083715439,0.49413445591926575,-0.11098307371139526,1.5700000524520874,-1.8628515005111694,1.5700000524520874,-1.9203795194625854,3.953075647354126,-0.8878645896911621,1.5700000524520874,-1.8514254093170166,1.5700000524520874,-1.9146848917007446,4.024848461151123,-0.8413093686103821,0.32755644170092957,0.9516795838073158,-0.01974341145246683,0.35656645329127556,0.04735601315583082,-0.11674800361565452
116,2.3199999999999728,0.09263958036899567,-0.025097981095314026,-0.0396890714764595,-0.40238824486732483,-0.05229401960968971,-1.0943090915679932,-0.36105281114578247,-0.0007030847482383251,-0.9325451254844666,0.0,0.0,0.0,0.27000001072883606,0.0,0.25322335958480835,0.0007539416546933353,0.6383529901504517,-0.05538284778594971,0.6706805229187012,-0.045949697494506836,8.536529541015625,-3.3245346546173096,-0.008121443912386894,-0.00019529968267306685,0.0019058204488828778,-0.07366747409105301,3.9182138442993164,-0.8279901742935181,0.685928225517273,0.029718749225139618,2.001680612564087,-0.01630368083715439,0.49413445591926575,-0.11098307371139526,0.6900596618652344,0.026384614408016205,2.0062105655670166,-0.016989178955554962,0.49123379588127136,-0.11405082792043686,1.5700000524520874,-1.8670191764831543,1.5700000524520874,-1.9212363958358765,3.929870367050171,-0.9124066233634949,1.5700000524520874,-1.865588903427124,1.5700000524520874,-1.9258880615234375,3.982966423034668,-0.8990784287452698,0.2756839193499552,0.9170206455518226,-0.005236963583326926,0.2614306365062369,0.10618090335029073,-0.14260710532600074
117,2.3399999999999723,0.09178723394870758,-0.036682210862636566,-0.04497559741139412,-0.30388447642326355,-0.15887145698070526,-1.0453815460205078,-0.3626159429550171,-0.0007701613940298557,-0.9319383502006531,0.0,0.0,0.0,0.27000001072883606,0.0,0.25320544838905334,0.0008264079224318266,0.6398203372955322,-0.05551338195800781,0.6706147193908691,-0.045636892318725586,8.615095138549805,-3.341763973236084,-0.004667355678975582,0.007907841354608536,0.0003065972705371678,-0.030911412090063095,3.8960869312286377,-0.806480884552002,0.6900596618652344,0.026384614408016205,2.0062105655670166,-0.016989178955554962,0.49123379588127136,-0.11405082792043686,0.6866181492805481,0.019338369369506836,2.0026118755340576,-0.025931544601917267,0.4847562313079834,-0.11347242444753647,1.5700000524520874,-1.8758270740509033,1.5700000524520874,-1.9324144124984741,3.878049850463867,-0.9077793955802917,1.5700000524520874,-1.8628515005111694,1.5700000524520874,-1.9203795194625854,3.953075647354126,-0.8878645896911621,-0.02586709555090927,0.980749402253128,0.014198500179329443,-0.07035651035020862,-0.011317971869947208,0.03693964803532923
118,2.359999999999972,0.09813540428876877,-0.007690261118113995,-0.0339350551366806,-0.49334704875946045,-0.026074275374412537,-1.08533775806427,-0.3630741536617279,-0.0005672932020388544,-0.9317600727081299,0.0,0.0,0.0,0.27000001072883606,0.0,0.25321492552757263,0.0006088403752073646,0.6395001411437988,-0.05542421340942383,0.6707057952880859,-0.046794772148132324,8.692671775817871,-3.358691692352295,0.022008931264281273,-0.021018266677856445,0.0022591627202928066,-0.03247949853539467,3.9231348037719727,-0.872083306312561,0.6866181492805481,0.019338369369506836,2.0026118755340576,-0.025931544601917267,0.4847562313079834,-0.11347242444753647,0.6954556703567505,0.028940141201019287,2.0155282020568848,-0.016141511499881744,0.48473700881004333,-0.11747387051582336,1.5700000524520874,-1.8638248443603516,1.5700000524520874,-1.9201768636703491,3.8778960704803467,-0.9397909641265869,1.5700000524520874,-1.8670191764831543,1.5700000524520874,-1.9212363958358765,3.929870367050171,-0.9124066233634949,0.322176703759089,0.8669328447089697,-0.015158729192338072,0.3606493700628377,0.12361900366000089,-0.12409565154435809
119,2.3799999999999715,0.09485967457294464,-0.012060744687914848,-0.05341538041830063,-0.4158608913421631,0.12765266001224518,-0.9683892726898193,-0.3625033497810364,-0.0003409511991776526,-0.9319823980331421,0.0,0.0,0.0,0.27000001072883606,0.0,0.25303134322166443,0.00036583433393388987,0.6399093866348267,-0.05541861057281494,0.6707097291946411,-0.04802429676055908,8.769882202148438,-3.3759663105010986,-0.013304964639246464,-0.11398003250360489,0.0032446023542433977,-0.10045189410448074,3.8477327823638916,-0.8639193177223206,0.6954556703567505,0.028940141201019287,2.0155282020568848,-0.016141511499881744,0.48473700881004333,-0.11747387051582336,0.6909234523773193,0.03870176523923874,1.9915454387664795,-0.009439952671527863,0.48991623520851135,-0.10596946626901627,1.5700000524520874,-1.8516228199005127,1.5700000524520874,-1.9117999076843262,3.919329881668091,-0.8477557301521301,1.5700000524520874,-1.8758270740509033,1.5700000524520874,-1.9324144124984741,3.878049850463867,-0.9077793955802917,0.31527920300691825,0.8749892395189818,-0.013335020202312364,0.4160681325062505,0.015866544097054458,-0.10122290692144076
120,2.399999999999971,0.10045929998159409,-0.030800744891166687,-0.04038648307323456,-0.2705398201942444,0.0807335376739502,-0.8848081231117249,-0.3609430193901062,-0.0007997533539310098,-0.9325875043869019,0.0,0.0,0.0,0.27000001072883606,0.0,0.25296828150749207,0.0008575636311434209,0.6394950151443481,-0.05677366256713867,0.6707375049591064,-0.04730093479156494,8.846304893493652,-3.393719434738159,-0.07976793497800827,-0.03486640006303787,0.005371538456529379,-0.024362176656723022,3.8090977668762207,-0.8575899600982666,0.6909234523773193,0.03870176523923874,1.9915454387664795,-0.009439952671527863,0.48991623520851135,-0.10596946626901627,0.6768082976341248,0.037067778408527374,1.9682761430740356,-0.012867756187915802,0.4913170039653778,-0.09544751793146133,1.5700000524520874,-1.8536652326583862,1.5700000524520874,-1.91608464717865,3.9305360317230225,-0.7635801434516907,1.5700000524520874,-1.8638248443603516,1.5700000524520874,-1.9201768636703491,3.8778960704803467,-0.9397909641265869,0.404250355184228,1.0482821766817274,-0.011375150166083259,0.2441752576588243,0.11619569129758656,-0.15820198140208208
121,2.4199999999999706,0.10468121618032455,-0.006816876586526632,-0.027814876288175583,-0.45242810249328613,-0.029412465170025826,-0.9983489513397217,-0.36034563183784485,-0.000535307452082634,-0.9328187108039856,0.0,0.0,0.0,0.27000001072883606,0.0,0.25315916538238525,0.0005738600739277899,0.6388880014419556,-0.055802106857299805,0.6707624197006226,-0.04671895503997803,8.922833442687988,-3.4095757007598877,0.1087019294500351,0.03972199931740761,-0.00715009355917573,0.08068088442087173,3.8638291358947754,-0.8438407182693481,0.6768082976341248,0.037067778408527374,1.9682761430740356,-0.012867756187915802,0.4913170039653778,-0.09544751793146133,0.6890336275100708,0.03739117085933685,1.9977107048034668,-0.014113642275333405,0.48653683066368103,-0.10496220737695694,1.5700000524520874,-1.8532609939575195,1.5700000524520874,-1.9176419973373413,3.8922946453094482,-0.8396976590156555,1.5700000524520874,-1.8516228199005127,1.5700000524520874,-1.9117999076843262,3.919329881668091,-0.8477557301521301,0.4093401360288258,0.920112919430121,-0.012320005109414112,0.2939846603823675,0.17748958756474575,-0.14536143491304943
122,2.43999999999997,0.10229101777076721,-0.022327274084091187,-0.03367403894662857,-0.3622724115848541,-0.02253580465912819,-0.9881970286369324,-0.3622815012931824,-0.000973826739937067,-0.9320682287216187,0.0,0.0,0.0,0.27000001072883606,0.0,0.2531908452510834,0.0010448016691952944,0.6391696929931641,-0.05510425567626953,0.670722484588623,-0.045928359031677246,9.000617980957031,-3.423790216445923,-0.05177875608205795,0.061965230852365494,0.003943809773772955,-0.026658281683921814,3.8500349521636963,-0.6849875450134277,0.6890336275100708,0.03739117085933685,1.9977107048034668,-0.014113642275333405,0.48653683066368103,-0.10496220737695694,0.679427444934845,0.03329313546419144,1.9936244487762451,-0.015749819576740265,0.48770859837532043,-0.09720230847597122,1.5700000524520874,-1.8583835363388062,1.5700000524520874,-1.919687271118164,3.9016687870025635,-0.7776184678077698,1.5700000524520874,-1.8536652326583862,1.5700000524520874,-1.91608464717865,3.9305360317230225,-0.7635801434516907,0.4149389625147357,0.9081923934806468,-0.012377180427778356,0.3543218169680351,0.1537365787615128,-0.17133520072163333
123,2.4599999999999698,0.1010737493634224,-0.021715007722377777,-0.04306318610906601,-0.38427475094795227,-0.13438457250595093,-1.043306589126587,-0.3631667494773865,-0.000538605556357652,-0.9317240118980408,0.0,0.0,0.0,0.27000001072883606,0.0,0.2533193528652191,0.0005780740757472813,0.639801025390625,-0.0544281005859375,0.6706911325454712,-0.044931888580322266,9.077545166015625,-3.4395196437835693,0.017897047102451324,0.026681864634156227,-0.0029339822940528393,0.01705516129732132,3.8385162353515625,-0.7682992219924927,0.679427444934845,0.03329313546419144,1.9936244487762451,-0.015749819576740265,0.48770859837532043,-0.09720230847597122,0.6870414614677429,0.024965889751911163,2.008293867111206,-0.022115491330623627,0.48263779282569885,-0.10093514621257782,1.5700000524520874,-1.8687926530838013,1.5700000524520874,-1.9276443719863892,3.861102342605591,-0.8074811697006226,1.5700000524520874,-1.8532609939575195,1.5700000524520874,-1.9176419973373413,3.8922946453094482,-0.8396976590156555,0.01984990856787583,0.9863907891221402,0.010195548962814271,-0.10175684506919325,0.08912571547963744,-0.005819788408458315
124,2.4799999999999693,0.10244090855121613,-0.011201019398868084,-0.03859046846628189,-0.4530492126941681,-0.11428601294755936,-1.046385645866394,-0.36383143067359924,-0.000271875032922253,-0.9314647912979126,0.0,0.0,0.0,0.27000001072883606,0.0,0.25337380170822144,0.0002918790269177407,0.6408251523971558,-0.05421769618988037,0.6706373691558838,-0.04513406753540039,9.154935836791992,-3.454511880874634,0.13075026869773865,-0.012696614488959312,-0.007660111878067255,0.018997803330421448,3.912426233291626,-0.7769705653190613,0.6870414614677429,0.024965889751911163,2.008293867111206,-0.022115491330623627,0.48263779282569885,-0.10093514621257782,0.6974176168441772,0.02795020490884781,2.0220656394958496,-0.020764686167240143,0.47734445333480835,-0.10448794811964035,1.5700000524520874,-1.8650622367858887,1.5700000524520874,-1.925955891609192,3.818755626678467,-0.8359035849571228,1.5700000524520874,-1.8583835363388062,1.5700000524520874,-1.919687271118164,3.9016687870025635,-0.7776184678077698,0.08197626338472652,0.9298208136320625,0.0051210253000117945,0.23264075920732452,0.10347727308230148,-0.003809779858038098
125,2.499999999999969,0.09106721729040146,-0.021737877279520035,-0.07376908510923386,-0.370122492313385,-0.11995869874954224,-1.0252870321273804,-0.36546579003334045,-0.00028592394664883614,-0.9308247566223145,0.0,0.0,0.0,0.27000001072883606,0.0,0.25319409370422363,0.00030717268236912787,0.6419289112091064,-0.053252220153808594,0.6705955266952515,-0.04555082321166992,9.231887817382812,-3.4698164463043213,-0.025656187906861305,-0.034076426178216934,0.0067720599472522736,-0.09584340453147888,3.867105007171631,-0.7305936813354492,0.6974176168441772,0.02795020490884781,2.0220656394958496,-0.020764686167240143,0.47734445333480835,-0.10448794811964035,0.6911037564277649,0.02169882506132126,2.0140511989593506,-0.023576505482196808,0.477618008852005,-0.09813960641622543,1.5700000524520874,-1.8728764057159424,1.5700000524520874,-1.9294706583023071,3.82094407081604,-0.7851168513298035,1.5700000524520874,-1.8687926530838013,1.5700000524520874,-1.9276443719863892,3.861102342605591,-0.8074811697006226,0.12573653799150897,0.3054428889492442,0.005178099975537975,0.03702429458750345,0.07479813257456236,-0.020737791375389447
126,2.5199999999999685,0.11004670709371567,-0.014990684576332569,-0.0364101380109787,-0.3158165514469147,0.15903903543949127,-0.799009382724762,-0.3628498613834381,-0.00034970504930242896,-0.9318475723266602,0.0,0.0,0.0,0.27000001072883606,0.0,0.2530452311038971,0.00037528134998865426,0.6403621435165405,-0.0550609827041626,0.6707826852798462,-0.046549081802368164,9.307164192199707,-3.485074758529663,-0.08097365498542786,-0.06983970105648041,0.006566206458956003,-0.011342687532305717,3.7467474937438965,-0.7644968032836914,0.6911037564277649,0.02169882506132126,2.0140511989593506,-0.023576505482196808,0.477618008852005,-0.09813960641622543,0.6773782968521118,0.046513885259628296,1.9695827960968018,-0.009423159062862396,0.48479217290878296,-0.08330968767404556,1.5700000524520874,-1.841857671737671,1.5700000524520874,-1.9117789268493652,3.8783373832702637,-0.6664775013923645,1.5700000524520874,-1.8650622367858887,1.5700000524520874,-1.925955891609192,3.818755626678467,-0.8359035849571228,0.45986679338714964,1.0727355423712446,-0.025207539091667286,0.2697117448645763,0.1351012168612158,-0.14136343763742576
127,2.539999999999968,0.10469913482666016,-0.029958004131913185,-0.05011559650301933,-0.2318417876958847,0.009615459479391575,-0.8422874808311462,-0.3607701063156128,-0.0006951518007554114,-0.9326545000076294,0.0,0.0,0.0,0.27000001072883606,0.0,0.25313690304756165,0.0007453474681824446,0.6395695209503174,-0.05514264106750488,0.6707891225814819,-0.04643654823303223,9.38233470916748,-3.499544143676758,-0.07758193463087082,0.20743131637573242,0.0003847712359856814,-0.09399481862783432,3.7674314975738525,-0.6769438982009888,0.6773782968521118,0.046513885259628296,1.9695827960968018,-0.009423159062862396,0.48479217290878296,-0.08330968767404556,0.6658883690834045,0.038924314081668854,1.96543288230896,-0.013176314532756805,0.4797690212726593,-0.0814289078116417,1.5700000524520874,-1.8513445854187012,1.5700000524520874,-1.9164704084396362,3.8381521701812744,-0.6514312624931335,1.5700000524520874,-1.8728764057159424,1.5700000524520874,-1.9294706583023071,3.82094407081604,-0.7851168513298035,0.19333493945954494,0.994027186498581,0.003866614088437359,-0.12834466523215227,0.11813173180169922,-0.015424307771038315
128,2.5599999999999676,0.11324054002761841,-0.012056302279233932,-0.031816933304071426,-0.3152467608451843,0.09510000050067902,-0.7695385217666626,-0.35854214429855347,-0.00033634714782238007,-0.9335134625434875,0.0,0.0,0.0,0.27000001072883606,0.0,0.2530609369277954,0.0003603023651521653,0.638014554977417,-0.05502605438232422,0.6708394289016724,-0.04596900939941406,9.458433151245117,-3.5116801261901855,-0.07824570685625076,0.014555447734892368,0.0022497549653053284,0.07316073030233383,3.7978084087371826,-0.5955198407173157,0.6658883690834045,0.038924314081668854,1.96543288230896,-0.013176314532756805,0.4797690212726593,-0.0814289078116417,0.6618048548698425,0.05103836953639984,1.95535147190094,-0.008551128208637238,0.4943719804286957,-0.0669364333152771,1.5700000524520874,-1.8362020254135132,1.5700000524520874,-1.910688877105713,3.9549758434295654,-0.5354914665222168,1.5700000524520874,-1.841857671737671,1.5700000524520874,-1.9117789268493652,3.8783373832702637,-0.6664775013923645,0.4760882810823439,1.140037220258403,-0.013650366177859752,0.24425860288574697,0.15675069671780317,-0.1319004321274999
129,2.579999999999967,0.1095513105392456,-0.025452200323343277,-0.04083425924181938,-0.2739694118499756,0.02023959346115589,-0.8581334948539734,-0.35799866914749146,-0.0009638549527153373,-0.9337216019630432,0.0,0.0,0.0,0.27000001072883606,0.0,0.25321823358535767,0.0010322720045223832,0.6372134685516357,-0.05463087558746338,0.6708189249038696,-0.04438424110412598,9.53356647491455,-3.5233023166656494,-0.08767632395029068,0.038682226091623306,0.0020199839491397142,-0.004614390432834625,3.7383434772491455,-0.5515708923339844,0.6618048548698425,0.05103836953639984,1.95535147190094,-0.008551128208637238,0.4943719804286957,-0.0669364333152771,0.6634931564331055,0.04403381794691086,1.963708519935608,-0.01089216023683548,0.49734964966773987,-0.06361353397369385,1.5700000524520874,-1.844957709312439,1.5700000524520874,-1.9136152267456055,3.978797197341919,-0.5089082717895508,1.5700000524520874,-1.8513445854187012,1.5700000524520874,-1.9164704084396362,3.8381521701812744,-0.6514312624931335,0.4589923311629125,0.9828509786017676,-0.006461231806579093,0.19827699325832882,0.19177804315004643,-0.20118635700447207
130,2.599999999999967,0.11532742530107498,-0.00872339028865099,-0.026311151683330536,-0.38683292269706726,-0.033983971923589706,-0.9246788024902344,-0.3583281338214874,-0.0004223183204885572,-0.933595597743988,0.0,0.0,0.0,0.27000001072883606,0.0,0.25342899560928345,0.000452356762252748,0.6370750665664673,-0.05316305160522461,0.6707851886749268,-0.04286205768585205,9.611291885375977,-3.533062696456909,0.10544368624687195,0.06434372812509537,-0.008249005302786827,0.2181313931941986,3.924129009246826,-0.5348009467124939,0.6634931564331055,0.04403381794691086,1.963708519935608,-0.01089216023683548,0.49734964966773987,-0.06361353397369385,0.6718864440917969,0.04900311678647995,1.9823482036590576,-0.008501537144184113,0.4943082928657532,-0.06376275420188904,1.5700000524520874,-1.8387460708618164,1.5700000524520874,-1.9106268882751465,3.9544663429260254,-0.5101020336151123,1.5700000524520874,-1.8362020254135132,1.5700000524520874,-1.910688877105713,3.9549758434295654,-0.5354914665222168,0.3759724741121424,1.0210026418116769,-0.007833384447545555,0.23840391008545936,0.07126537210046724,-0.11100589659912985
